Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
49,Tyrone Wheatley,OAK,RB,28,14,13,0,0,0,0,0,232,1046,4.51,9,34,20,156,7.8,1,4,3,10,,,180,194.2,203.2,184.2,28,20,53
50,Jamal Anderson,ATL,RB,28,16,16,0,0,0,0,0,282,1024,3.63,6,58,42,382,9.1,0,6,4,6,1,,179,212.6,222.6,191.6,26,21,54
51,Tony Gonzalez*+,KAN,TE,24,16,16,0,0,0,0,0,0,0,,0,150,93,1203,12.94,9,0,,9,,,174,267.3,270.3,220.8,116,1,7
52,Jimmy Smith*,JAX,WR,31,15,14,0,0,0,0,0,0,0,,0,145,91,1213,13.33,8,1,,8,,,169,260.3,263.3,214.8,58,13,34
53,Amani Toomer,NYG,WR,26,16,14,0,0,0,0,0,5,91,18.2,1,124,78,1094,14.03,7,1,1,8,,,167,242.5,246.5,203.5,56,14,36
54,Michael Pittman,ARI,RB,25,16,12,0,0,0,0,0,184,719,3.91,4,91,73,579,7.93,2,5,3,6,,,166,232.8,241.8,196.3,13,22,63
55,Eric Moulds*,BUF,WR,27,16,16,0,0,0,0,0,2,24,12,0,164,94,1326,14.11,5,1,,5,,,165,259,262,212,54,15,37
56,David Boston,ARI,WR,22,16,16,0,0,0,0,0,3,9,3,0,133,71,1156,16.28,7,2,1,7,,,159,227.5,231.5,192,48,16,41
57,James Allen,CHI,RB,25,16,15,0,0,0,0,0,290,1120,3.86,2,60,39,291,7.46,1,5,4,3,,,159,190.1,200.1,170.6,7,23,69
58,Jon Kitna,SEA,QB,28,15,12,259,418,2658,18,19,48,127,2.65,1,0,0,0,,0,17,6,1,,,159,147,178,166,,18,
59,Jay Fiedler,MIA,QB,29,15,15,204,357,2402,14,14,54,267,4.94,1,0,0,0,,0,2,2,1,,,157,152.8,174.8,166.8,,19,
60,Muhsin Muhammad,CAR,WR,27,16,16,0,0,0,0,0,2,12,6,0,156,102,1183,11.6,6,1,,6,,,156,257.5,260.5,206.5,45,17,42
61,Rob Johnson,BUF,QB,27,12,11,175,306,2125,12,7,42,307,7.31,1,1,1,-6,-6,0,4,2,1,,,155,152.1,167.1,158.6,,20,
62,Charlie Batch,DET,QB,26,15,15,221,412,2489,13,15,44,199,4.52,2,0,0,0,,0,6,3,2,,,153,147.5,171.5,162.5,,21,
63,Tony Richardson,KAN,RB,29,16,16,0,0,0,0,0,147,697,4.74,3,75,58,468,8.07,3,3,2,6,,,153,206.5,214.5,177.5,,24,
64,Keenan McCardell,JAX,WR,30,16,16,0,0,0,0,0,0,0,,0,140,94,1207,12.84,5,3,3,5,,,151,238.7,244.7,191.7,40,18,44
65,Trent Green,STL,QB,30,8,5,145,240,2063,16,5,20,69,3.45,1,0,0,0,,0,3,2,1,,,149,145.4,155.4,150.4,,22,
66,Antonio Freeman,GNB,WR,28,15,15,0,0,0,0,0,2,5,2.5,0,120,62,912,14.71,9,1,1,9,,,146,205.7,209.7,174.7,35,19,47
67,Jake Plummer,ARI,QB,26,14,14,270,475,2946,13,21,37,183,4.95,0,0,0,0,,0,8,3,0,,,146,140.1,170.1,161.1,,23,
68,Jeff Blake,NOR,QB,30,11,11,184,302,2025,13,9,57,243,4.26,1,0,0,0,,0,7,3,1,,,145,139.3,157.3,148.3,,24,
69,Wayne Chrebet,NYJ,WR,27,16,16,0,0,0,0,0,3,-3,-1,0,143,69,937,13.58,8,0,,8,,,141,210.4,213.4,175.9,31,20,51
70,Terry Glenn,NWE,WR,26,16,16,0,0,0,0,0,4,39,9.75,0,163,79,963,12.19,6,0,,6,,,136,215.2,218.2,175.7,25,21,55
71,Keyshawn Johnson,TAM,WR,28,16,16,0,0,0,0,0,2,5,2.5,0,122,71,874,12.31,8,2,2,8,,,136,202.9,207.9,167.4,25,22,56
72,Kevin Faulk,NWE,RB,24,16,9,0,0,0,0,0,164,570,3.48,4,68,51,465,9.12,1,6,4,5,1,,134,178.5,188.5,153,,25,
73,Cade McNown,CHI,QB,23,10,9,154,280,1646,8,9,50,326,6.52,3,0,0,0,,0,8,3,3,,,130,124.4,142.4,133.4,,25,
74,Ike Hilliard,NYG,WR,24,14,14,0,0,0,0,0,3,19,6.33,0,105,55,787,14.31,8,0,,8,,,129,183.6,186.6,156.1,18,23,58
75,Brad Johnson,WAS,QB,32,12,11,228,365,2505,11,15,22,58,2.64,1,0,0,0,,0,5,3,1,,,126,120,141,135,,26,
76,Bill Schroeder,GNB,WR,29,16,16,0,0,0,0,0,2,11,5.5,0,119,65,999,15.37,4,1,1,4,,,125,188,192,155.5,14,24,61
77,Troy Brown,NWE,WR,29,16,15,0,0,0,0,0,6,46,7.67,0,119,83,944,11.37,4,2,2,5,,,123,208,213,166.5,12,25,64
78,Jerry Rice,SFO,WR,38,16,16,0,1,0,0,0,1,-2,-2,0,122,75,805,10.73,7,3,2,7,,,122,193.3,198.3,155.8,11,26,65
79,Tim Biakabutuka,CAR,RB,26,12,11,0,0,0,0,0,173,627,3.62,2,58,34,341,10.03,2,4,3,4,,,121,148.8,157.8,131.8,,26,
80,Derrick Mason*+,TEN,WR,26,16,10,0,0,0,0,0,1,1,1,0,89,63,895,14.21,5,1,,6,,,120,188.6,191.6,157.1,9,27,68
81,Travis Prentice,CLE,RB,24,16,11,0,0,0,0,0,173,512,2.96,7,43,37,191,5.16,1,2,1,8,,,118,153.3,160.3,134.8,,27,
82,Doug Flutie,BUF,QB,38,11,5,132,231,1700,8,3,36,161,4.47,1,0,0,0,,0,5,2,1,,,116,112.1,123.1,115.1,,27,
83,Jeff Graham,SDG,WR,31,14,13,0,0,0,0,0,0,0,,0,112,55,907,16.49,4,1,1,4,,,115,167.7,171.7,140.2,4,28,73
84,Oronde Gadsden,MIA,WR,29,16,16,0,0,0,0,0,0,0,,0,93,56,786,14.04,6,0,,6,,,115,170.6,173.6,142.6,4,29,74
85,Aaron Brooks,NOR,QB,24,8,5,113,194,1514,9,6,41,170,4.15,2,0,0,0,,0,4,1,2,,,114,111.6,124.6,117.6,,28,
86,Shannon Sharpe,BAL,TE,32,16,15,0,0,0,0,0,0,0,,0,105,67,810,12.09,5,0,,5,,,111,178,181,144.5,53,2,38
87,Frank Sanders,ARI,WR,27,16,16,0,0,0,0,0,0,0,,0,116,54,749,13.87,6,0,,6,,,111,164.9,167.9,137.9,,30,78
88,Chris Chandler,ATL,QB,35,14,13,192,331,2236,10,12,21,60,2.86,0,1,1,-4,-4,0,7,1,0,,,111,110,126,121.5,,29,
89,Donald Hayes,CAR,WR,25,15,15,0,0,0,0,0,0,0,,0,112,66,926,14.03,3,1,1,3,,,111,174.6,178.6,141.6,,31,
90,Peter Warrick,CIN,WR,23,16,16,0,0,0,0,0,16,148,9.25,2,126,51,592,11.61,4,2,1,7,,,110,165,172,139.5,,32,
91,Ron Dayne,NYG,RB,22,16,4,0,0,0,0,0,228,770,3.38,5,3,3,11,3.67,0,1,1,5,,,108,109.1,113.1,107.6,,28,
92,Charles Johnson,PHI,WR,28,16,16,0,0,0,0,0,5,18,3.6,0,100,56,642,11.46,7,0,,7,,,108,164,167,136,,33,
93,Freddie Jones,SDG,TE,26,16,16,0,0,0,0,0,0,0,,0,126,71,766,10.79,5,3,2,5,,,107,173.6,178.6,138.1,48,3,40
94,Darrell Jackson,SEA,WR,22,16,9,0,0,0,0,0,1,-1,-1,0,93,53,713,13.45,6,2,2,6,,,107,156.2,161.2,129.7,,34,
95,Richie Anderson*,NYJ,RB,29,16,10,0,0,0,0,0,27,63,2.33,0,125,88,853,9.69,2,2,2,2,,,106,187.6,192.6,143.6,,29,
96,James McKnight,DAL,WR,28,16,15,0,0,0,0,0,0,0,,0,106,52,926,17.81,2,1,1,2,,,105,154.6,158.6,128.6,,36,
97,Marcus Robinson,CHI,WR,25,11,11,0,0,0,0,0,1,9,9,0,102,55,738,13.42,5,1,1,5,,,105,157.7,161.7,130.2,,35,
98,Curtis Conway,SDG,WR,29,14,14,0,0,0,0,0,3,31,10.33,0,99,53,712,13.43,5,0,,5,,,104,157.3,160.3,130.8,,37,
99,Sean Dawkins,SEA,WR,29,16,16,0,0,0,0,0,0,0,,0,102,63,731,11.6,5,0,,5,,,103,166.1,169.1,134.6,,38,
100,Gus Frerotte,DEN,QB,29,10,6,138,232,1776,9,8,22,64,2.91,1,0,0,0,,0,5,3,1,,,103,97.4,111.4,105.4,,30,
101,Johnnie Morton,DET,WR,29,16,16,0,0,0,0,0,4,25,6.25,0,116,61,788,12.92,3,1,1,3,1,,101,160.3,164.3,129.8,,39,
102,Shawn Bryson,BUF,RB,24,16,7,0,0,0,0,0,161,591,3.67,0,46,32,271,8.47,2,1,,2,1,,100,132.2,138.2,116.2,,30,
103,Dedric Ward,NYJ,WR,26,16,16,0,0,0,0,0,4,23,5.75,0,119,54,801,14.83,3,1,1,3,,,100,152.4,156.4,125.4,,40,
104,Az-Zahir Hakim,STL,WR,23,16,4,0,0,0,0,0,5,19,3.8,0,81,53,734,13.85,4,7,5,5,,,99,148.3,156.3,121.8,,41,
105,Terrell Fletcher,SDG,RB,27,16,6,0,0,0,0,0,116,384,3.31,3,71,48,355,7.4,1,2,2,4,,,98,141.9,149.9,117.9,,31,
106,Terance Mathis,ATL,WR,33,16,16,0,0,0,0,0,1,-5,-5,0,124,57,679,11.91,5,1,1,5,,,97,152.4,156.4,123.9,,42,
107,Sammy Morris,BUF,RB,23,12,8,0,0,0,0,0,93,341,3.67,5,48,37,268,7.24,1,2,1,6,,,97,131.9,138.9,113.4,,32,
108,Peerless Price,BUF,WR,24,16,16,0,0,0,0,0,2,32,16,0,106,52,762,14.65,3,4,3,3,,,97,143.4,149.4,117.4,,43,
109,Andre Rison,OAK,WR,33,16,0,0,0,0,0,0,0,0,,0,70,41,606,14.78,6,0,,6,,,97,137.6,140.6,117.1,,44,
110,Hines Ward,PIT,WR,24,16,15,0,0,0,0,0,4,53,13.25,0,83,48,672,14,4,2,1,4,,,97,142.5,146.5,118.5,,45,
111,Qadry Ismail,BAL,WR,30,15,13,0,0,0,0,0,0,0,,0,95,49,655,13.37,5,0,,5,,,96,144.5,147.5,120,,46,
112,Frank Wycheck*,TEN,TE,29,16,16,2,2,53,1,0,0,0,,0,109,70,636,9.09,4,2,3,4,,,94,157.7,163.7,122.7,35,4,46
113,Albert Connell,WAS,WR,26,16,12,0,0,0,0,0,0,0,,0,102,39,762,19.54,3,0,,3,,,94,133.2,136.2,113.7,,48,
114,Shawn Jefferson,ATL,WR,31,16,14,0,0,0,0,0,1,1,1,0,104,60,822,13.7,2,1,,2,,,94,154.3,157.3,124.3,,47,
115,Kyle Brady,JAX,TE,28,16,15,0,0,0,0,0,0,0,,0,94,64,729,11.39,3,0,,3,1,,93,156.9,159.9,124.9,35,5,48
116,Trent Dilfer,BAL,QB,28,11,8,134,226,1502,12,11,20,75,3.75,0,1,1,-1,-1,0,8,2,0,,,93,90.5,106.5,101,,31,
117,Priest Holmes,BAL,RB,27,16,2,0,0,0,0,0,137,588,4.29,2,46,32,221,6.91,0,2,1,2,,,93,122.9,129.9,106.9,,33,
118,Chad Lewis*,PHI,TE,29,16,16,0,0,0,0,0,0,0,,0,110,69,735,10.65,3,0,,3,,,92,160.5,163.5,126,33,6,50
119,Bobby Shaw,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,69,40,672,16.8,4,2,2,4,,,91,127.2,132.2,107.2,,49,
120,Ryan Leaf,SDG,QB,24,11,9,161,322,1883,11,18,28,54,1.93,0,0,0,0,,0,12,6,0,,,89,76.7,103.7,94.7,,32,
121,Larry Centers,WAS,RB,32,15,6,0,0,0,0,0,19,103,5.42,0,93,81,600,7.41,3,1,,3,,,88,169.3,175.3,128.8,,34,
122,Willie Jackson,NOR,WR,29,15,7,0,0,0,0,0,0,0,,0,80,37,523,14.14,6,2,1,6,,,88,123.3,127.3,104.8,,50,
123,Tony Banks,BAL,QB,27,11,8,150,274,1578,8,8,19,57,3,0,0,0,0,,0,5,,0,,1,87,86.8,97.8,94.8,,33,
124,Sylvester Morris,KAN,WR,23,15,14,1,1,31,0,0,0,0,,0,105,48,678,14.13,3,3,3,3,,,87,129,135,105,,51,
125,Mike Alstott*,TAM,RB,27,13,13,0,1,0,0,0,131,465,3.55,5,19,13,93,7.15,0,3,2,5,,,86,94.8,99.8,88.3,,35,
126,Irving Fryar,WAS,WR,38,14,6,0,0,0,0,0,2,16,8,0,76,41,548,13.37,5,0,,5,,,86,127.4,130.4,106.9,,52,
127,James Thrash,WAS,WR,25,16,9,0,0,0,0,0,10,82,8.2,0,74,50,653,13.06,2,1,1,2,,,86,133.5,137.5,108.5,,53,
128,Darnell Autry,PHI,RB,24,11,7,0,0,0,0,0,112,334,2.98,3,37,24,275,11.46,1,2,1,4,,,85,106.9,113.9,94.9,,36,
129,Jacquez Green,TAM,WR,24,16,16,0,0,0,0,0,5,13,2.6,0,103,51,773,15.16,1,0,,1,,,85,135.6,138.6,110.1,,54,
130,Jerome Pathon,IND,WR,25,16,10,0,0,0,0,0,1,3,3,0,89,50,646,12.92,3,0,,3,,,83,132.9,135.9,107.9,,55,
131,Jeremy McDaniel,BUF,WR,24,16,6,0,0,0,0,0,0,0,,0,69,43,697,16.21,2,0,,2,,,82,124.7,127.7,103.2,,56,
132,Chris Warren,2TM,RB,32,14,1,0,0,0,0,0,74,296,4,2,43,32,303,9.47,1,3,2,3,,,78,105.9,113.9,89.9,,37,
133,Terrence Wilkins,IND,WR,25,14,7,0,0,0,0,0,3,8,2.67,0,67,43,569,13.23,3,4,3,3,,,76,112.7,118.7,91.2,,57,
134,Randy Jordan,OAK,RB,30,16,0,0,0,0,0,0,46,213,4.63,3,32,27,299,11.07,1,1,,4,,,75,102.2,108.2,88.7,,38,
135,Torrance Small,PHI,WR,30,14,14,0,1,0,0,1,1,1,1,0,94,40,569,14.23,3,0,,3,1,,75,115,119,96,,58,
136,Ken Dilger,IND,TE,29,16,16,0,0,0,0,0,0,0,,0,72,47,538,11.45,3,1,1,3,,,74,116.8,120.8,93.3,16,7,60
137,Fred Beasley,SFO,RB,26,15,15,0,0,0,0,0,50,147,2.94,3,51,31,233,7.52,3,0,,6,,,74,105,111,89.5,,39,
138,Tim Couch,CLE,QB,23,7,7,137,215,1483,7,9,12,45,3.75,0,0,0,0,,0,2,,0,,,74,73.8,85.8,82.8,,35,
139,Jeff George,WAS,QB,33,6,5,113,194,1389,7,6,7,24,3.43,0,0,0,0,,0,3,1,0,,,74,72,82,78,,34,
140,Eddie Kennison,CHI,WR,27,16,10,0,0,0,0,0,3,72,24,0,95,55,549,9.98,2,1,,2,,,74,129.1,132.1,101.6,,59,
141,Akili Smith,CIN,QB,25,12,11,118,267,1253,3,6,41,232,5.66,0,0,0,0,,0,14,8,0,,,73,57.3,77.3,63.3,,36,
142,J.J. Stokes,SFO,WR,28,16,3,0,0,0,0,0,1,6,6,0,53,30,524,17.47,3,0,,3,1,,73,103,106,88,,60,
143,Jim Harbaugh,SDG,QB,37,7,5,123,202,1416,8,10,16,24,1.5,0,0,0,0,,0,5,3,0,,,71,65,81,75,,37,
144,J.R. Redmond,NWE,RB,23,12,5,0,0,0,0,0,125,406,3.25,1,29,20,126,6.3,2,2,,3,,,71,91.2,97.2,81.2,,40,
145,Thomas Jones,ARI,RB,22,14,4,0,0,0,0,0,112,373,3.33,2,46,32,208,6.5,0,4,3,2,,,70,96.1,105.1,80.1,,41,
146,Troy Aikman,DAL,QB,34,11,11,156,262,1632,7,14,10,13,1.3,0,0,0,0,,0,2,2,0,,1,69,64.6,83.6,78.6,,38,
147,Napoleon Kaufman,OAK,RB,27,14,2,0,0,0,0,0,93,499,5.37,0,24,13,127,9.77,1,1,1,1,,,69,79.6,86.6,73.1,,42,
148,Leslie Shepherd,MIA,WR,31,13,11,0,0,0,0,0,4,3,0.75,0,59,35,446,12.74,4,0,,4,,,69,103.9,106.9,86.4,,61,
149,Dwayne Carswell,DEN,TE,28,16,16,0,0,0,0,0,0,0,,0,64,49,495,10.1,3,0,,3,,,68,116.5,119.5,92,9,8,66
150,Ricky Proehl,STL,WR,32,12,4,0,0,0,0,0,0,0,,0,39,31,441,14.23,4,0,,4,,,68,99.1,102.1,83.6,,62,
151,Jay Riemersma,BUF,TE,27,12,12,0,0,0,0,0,0,0,,0,60,31,372,12,5,1,1,5,,,67,96.2,100.2,80.7,9,9,67
152,Brandon Bennett,CIN,RB,27,16,0,0,0,0,0,0,90,324,3.6,3,29,19,168,8.84,0,2,1,3,,,67,84.2,91.2,74.7,,43,
153,Randall Cunningham,DAL,QB,37,6,3,74,125,849,6,4,23,89,3.87,1,0,0,0,,0,4,1,1,,1,67,64.9,72.9,68.9,,39,
154,Kevin Johnson,CLE,WR,24,16,16,1,3,23,0,1,0,0,,0,98,57,669,11.74,0,0,,0,,,66,122.8,126.8,95.3,,63,
155,Marcus Pollard,IND,WR,28,16,14,0,0,0,0,0,0,0,,0,42,30,439,14.63,3,0,,3,1,,64,93.9,96.9,78.9,,64,
156,Stephen Alexander*,WAS,TE,25,16,16,0,0,0,0,0,0,0,,0,72,47,510,10.85,2,2,1,2,,,63,108,112,84.5,5,10,71
157,Jackie Harris,DAL,TE,32,16,7,0,0,0,0,0,0,0,,0,56,39,306,7.85,5,0,,5,1,,63,101.6,104.6,82.1,4,11,72
158,Germane Crowell,DET,WR,24,9,7,0,0,0,0,0,1,12,12,0,73,34,430,12.65,3,0,,3,,,62,96.2,99.2,79.2,,65,
159,Marty Booker,CHI,WR,24,15,7,0,0,0,0,0,2,-1,-0.5,0,74,47,490,10.43,2,2,1,2,,,61,105.9,109.9,82.4,,67,
160,Zack Crockett,OAK,RB,28,16,4,0,0,0,0,0,43,130,3.02,7,15,10,62,6.2,0,0,,7,,,61,71.2,74.2,66.2,,45,
161,Herman Moore,DET,WR,31,15,11,0,0,0,0,0,0,0,,0,80,40,434,10.85,3,0,,3,,,61,101.4,104.4,81.4,,66,
162,David Patten,CLE,WR,26,14,11,0,0,0,0,0,0,0,,0,72,38,546,14.37,1,2,1,1,,,61,96.6,100.6,77.6,,68,
163,Antowain Smith,BUF,RB,28,11,3,0,0,0,0,0,101,354,3.5,4,5,3,20,6.67,0,1,,4,,,61,64.4,67.4,62.9,,44,
164,Duce Staley,PHI,RB,25,5,5,0,0,0,0,0,79,344,4.35,1,33,25,201,8.04,0,3,2,1,,,61,81.5,89.5,69,,46,
165,Tim Dwight,ATL,WR,25,14,1,0,0,0,0,0,5,8,1.6,0,53,26,406,15.62,3,3,2,4,,,59,87.4,92.4,74.4,,69,
166,Jermaine Fazande,SDG,RB,25,13,7,0,0,0,0,0,119,368,3.09,2,18,16,104,6.5,0,1,1,2,,,59,73.2,80.2,65.2,,47,
167,Rickey Dudley,OAK,TE,28,16,16,0,0,0,0,0,1,-7,-7,0,49,29,350,12.07,4,1,,4,,,58,87.3,90.3,72.8,,12,75
168,Dorsey Levens,GNB,RB,30,5,5,0,0,0,0,0,77,224,2.91,3,21,16,146,9.13,0,0,,3,,,55,71,77,63,,48,
169,Justin Watson,STL,RB,25,14,2,0,0,0,0,0,54,249,4.61,4,11,10,56,5.6,0,0,,4,,,55,64.5,67.5,59.5,,49,
170,Kevin Lockett,KAN,WR,26,16,2,0,0,0,0,0,0,0,,0,56,33,422,12.79,2,3,,2,,,54,87.2,90.2,70.7,,70,
