Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
343,Tyrell Sutton,CAR,RB,24,9,0,0,0,0,0,0,13,71,5.46,0,12,12,70,5.83,0,0,,0,,,14,26.1,26.1,20.1,,95,
344,Danny Ware,NYG,RB,25,14,0,0,0,0,0,0,20,73,3.65,0,9,7,67,9.57,0,0,,0,,,14,21,21,17.5,,96,
345,Jerome Felton,DET,RB,24,16,2,0,0,0,0,0,22,76,3.45,0,15,8,54,6.75,0,1,1,0,,,13,19,20,15,,97,
346,Clay Harbor,PHI,TE,23,9,6,0,0,0,0,0,0,0,,0,15,9,72,8,1,0,,1,,,13,22.2,22.2,17.7,,55,
347,Spencer Larsen,DEN,RB,26,11,5,0,0,0,0,0,3,18,6,0,5,5,51,10.2,1,0,,1,,,13,17.9,17.9,15.4,,98,
348,Dimitri Nance,GNB,RB,22,12,0,0,0,0,0,0,36,95,2.64,0,4,3,30,10,0,0,,0,,,13,15.5,15.5,14,,100,
349,Michael Robinson,SEA,RB,27,11,4,1,1,28,0,0,12,77,6.42,0,13,8,37,4.63,0,0,,0,,,13,20.5,20.5,16.5,,99,
350,Donte' Stallworth,BAL,WR,30,8,0,0,0,0,0,0,5,45,9,0,5,2,82,41,0,1,1,0,,,13,12.7,13.7,11.7,,141,
351,David Anderson,HOU,WR,27,12,1,0,0,0,0,0,0,0,,0,18,11,117,10.64,0,0,,0,,,12,22.7,25.7,17.2,,145,
352,Jackie Battle,KAN,RB,27,16,0,0,0,0,0,0,20,50,2.5,1,3,1,9,9,0,0,,1,,,12,12.9,12.9,12.4,,102,
353,David Clowney,2TM,WR,25,13,0,0,0,0,0,0,0,0,,0,16,7,124,17.71,0,0,,0,,,12,19.4,22.4,15.9,,142,
354,Sam Hurd,DAL,WR,25,15,1,0,0,0,0,0,0,0,,0,23,14,120,8.57,0,0,,0,,,12,26,29,19,,143,
355,Max Komar,ARI,WR,23,8,0,0,0,0,0,0,0,0,,0,22,12,117,9.75,0,3,1,0,,,12,21.7,25.7,15.7,,147,
356,Laurence Maroney,DEN,RB,25,4,3,0,0,0,0,0,36,74,2.06,0,7,4,50,12.5,0,1,,0,,,12,16.4,16.4,14.4,,101,
357,Cameron Morrah,SEA,WR,23,15,3,0,0,0,0,0,0,0,,0,18,9,117,13,0,0,,0,,,12,20.7,23.7,16.2,,146,
358,Kassim Osgood,JAX,WR,30,16,3,0,0,0,0,0,0,0,,0,16,6,60,10,1,0,,1,,,12,18,18,15,,144,
359,Ben Patrick,ARI,TE,26,15,7,0,0,0,0,0,0,0,,0,18,15,123,8.2,0,1,,0,,,12,27.3,30.3,19.8,,56,
360,Robert Royal,CLE,WR,31,15,4,0,0,0,0,0,0,0,,0,12,5,56,11.2,1,0,,1,,,12,16.6,16.6,14.1,,148,
361,James Starks,GNB,RB,24,3,0,0,0,0,0,0,29,101,3.48,0,4,2,15,7.5,0,0,,0,,,12,13.6,16.6,12.6,,103,
362,Mark Brunell,NYJ,QB,40,2,0,7,13,117,2,1,0,0,,0,0,0,0,,0,0,,0,,,11,10.7,11.7,11.7,,56,
363,John Conner,NYJ,RB,23,16,0,0,0,0,0,0,8,44,5.5,1,4,2,9,4.5,0,0,,1,,,11,13.3,13.3,12.3,,104,
364,James Davis,2TM,RB,24,7,0,0,0,0,0,0,19,60,3.16,0,5,4,45,11.25,0,0,,0,,,11,14.5,14.5,12.5,,107,
365,Dennis Dixon,PIT,QB,25,2,2,22,32,254,0,1,5,32,6.4,0,0,0,0,,0,2,1,0,,,11,9.4,11.4,10.4,,55,
366,Kevin Faulk,NWE,RB,34,2,2,0,0,0,0,0,8,45,5.63,0,10,6,62,10.33,0,0,,0,,,11,16.7,16.7,13.7,,106,
367,Chris Gronkowski,DAL,RB,24,14,7,0,0,0,0,0,5,17,3.4,0,14,7,35,5,1,0,,1,,,11,18.2,18.2,14.7,,105,
368,Jonathan Stupar,BUF,TE,26,16,3,0,0,0,0,0,0,0,,0,13,12,111,9.25,0,1,,0,,,11,23.1,26.1,17.1,,57,
369,Tiquan Underwood,JAX,WR,23,10,0,0,0,0,0,0,0,0,,0,22,8,111,13.88,0,0,,0,,,11,19.1,22.1,15.1,,149,
370,Roydell Williams,WAS,WR,29,16,0,0,0,0,0,0,0,0,,0,18,8,109,13.63,0,0,,0,,,11,18.9,21.9,14.9,,150,
371,Aaron Brown,DET,RB,25,6,0,0,0,0,0,0,17,58,3.41,0,13,8,45,5.63,0,0,,0,,,10,18.3,18.3,14.3,,109,
372,James Casey,HOU,TE,26,16,4,0,0,0,0,0,0,0,,0,14,8,98,12.25,0,0,,0,,,10,17.8,17.8,13.8,,59,
373,Julian Edelman,NWE,WR,24,15,3,0,0,0,0,0,2,14,7,0,14,7,86,12.29,0,1,,1,,,10,23,23,19.5,,154,
374,Heath Evans,NOR,RB,32,16,6,0,0,0,0,0,2,2,1,0,11,7,41,5.86,1,0,,1,,,10,17.3,17.3,13.8,,110,
375,Ahmard Hall,TEN,RB,31,16,4,0,0,0,0,0,1,1,1,0,20,15,100,6.67,0,0,,0,,,10,25.1,28.1,17.6,,112,
376,Will Heller,DET,TE,29,16,5,0,0,0,0,0,0,0,,0,5,4,37,9.25,1,0,,1,,,10,13.7,13.7,11.7,,60,
377,Johnnie Lee Higgins,OAK,WR,27,13,1,0,0,0,0,0,0,0,,0,30,10,103,10.3,0,0,,0,,,10,20.3,23.3,15.3,,151,
378,Stefan Logan,DET,WR,29,16,0,0,1,0,0,0,15,95,6.33,0,1,0,0,,0,2,3,1,,,10,9.5,12.5,9.5,,156,
379,Brandon Manumaleuna,CHI,RB,30,16,13,0,0,0,0,0,0,0,,0,7,5,43,8.6,1,0,,1,,,10,15.3,15.3,12.8,,111,
380,David Martin,BUF,TE,31,16,9,0,0,0,0,0,0,0,,0,8,7,43,6.14,1,0,,1,,,10,17.3,17.3,13.8,,58,
381,Corey McIntyre,BUF,RB,31,16,7,0,0,0,0,0,4,5,1.25,1,8,4,32,8,0,1,1,1,,,10,11.7,12.7,9.7,,114,
382,Chaz Schilens,OAK,WR,25,5,0,0,0,0,0,0,0,0,,0,9,5,40,8,1,0,,1,,,10,15,15,12.5,,153,
383,Steve Slaton,HOU,RB,24,12,1,0,0,0,0,0,19,93,4.89,0,4,3,11,3.67,0,0,,0,,,10,13.4,13.4,11.9,,108,
384,Naufahu Tahi,MIN,RB,29,15,7,0,0,0,0,0,1,1,1,0,6,6,39,6.5,1,0,,1,,,10,16,16,13,,113,
385,Stephen Williams,ARI,WR,24,11,3,0,0,0,0,0,0,0,,0,23,9,101,11.22,0,0,,0,,,10,19.1,22.1,14.6,,152,
386,Dominique Zeigler,SFO,WR,26,11,0,0,0,0,0,0,0,0,,0,15,9,98,10.89,0,0,,0,,,10,18.8,18.8,14.3,,155,
387,Vonta Leach*+,HOU,RB,29,16,5,0,0,0,0,0,0,0,,0,15,8,91,11.38,0,0,,0,,,9,17.1,17.1,13.1,,115,
388,Michael Palmer,ATL,TE,22,14,1,0,0,0,0,0,0,0,,0,8,5,29,5.8,1,0,,1,,,9,13.9,13.9,11.4,,61,
389,Adrian Arrington,NOR,WR,25,1,0,0,0,0,0,0,0,0,,0,9,7,79,11.29,0,0,,0,,,8,14.9,14.9,11.4,,157,
390,Eldra Buckley,PHI,RB,25,16,0,0,0,0,0,0,21,67,3.19,0,2,1,10,10,0,1,2,0,,,8,4.7,6.7,4.2,,118,
391,Kellen Davis,CHI,TE,25,16,3,0,0,0,0,0,0,0,,0,2,1,19,19,1,0,,1,,,8,8.9,8.9,8.4,,63,
392,Josh Johnson,TAM,QB,24,11,0,14,16,111,0,0,4,39,9.75,0,1,0,0,,0,0,,0,,,8,8.3,8.3,8.3,,57,
393,Brandon Myers,OAK,TE,25,15,3,0,0,0,0,0,0,0,,0,16,12,80,6.67,0,1,,0,,,8,20,20,14,,62,
394,Keith Toston,STL,RB,23,16,0,0,0,0,0,0,19,54,2.84,0,2,2,29,14.5,0,0,,0,,,8,10.3,10.3,9.3,,116,
395,Darrel Young,WAS,RB,23,16,0,0,0,0,0,0,4,19,4.75,0,1,1,3,3,1,0,,1,,,8,9.2,9.2,8.7,,117,
396,Khalif Barnes,OAK,TE,28,16,3,0,0,0,0,0,0,0,,0,2,2,8,4,1,0,,1,,,7,8.8,8.8,7.8,,68,
397,Kellen Clemens,NYJ,QB,27,1,0,1,2,6,0,0,2,9,4.5,1,0,0,0,,0,0,,1,,,7,7.1,7.1,7.1,,58,
398,Anthony Gonzalez,IND,WR,26,2,0,0,0,0,0,0,0,0,,0,9,5,67,13.4,0,0,,0,,,7,11.7,11.7,9.2,,160,
399,Dan Gronkowski,DEN,TE,25,12,4,0,0,0,0,0,0,0,,0,13,8,65,8.13,0,0,,0,,,7,14.5,14.5,10.5,,69,
400,Bear Pascoe,NYG,TE,24,15,11,0,0,0,0,0,0,0,,0,13,9,72,8,0,0,,0,,,7,16.2,16.2,11.7,,66,
401,Logan Paulsen,WAS,TE,23,11,0,0,0,0,0,0,0,0,,0,2,2,10,5,1,0,,1,,,7,9,9,8,,67,
402,Gijon Robinson,IND,TE,26,11,2,0,0,0,0,0,0,0,,0,7,3,12,4,1,0,,1,,,7,10.2,10.2,8.7,,65,
403,Kory Sperry,SDG,WR,25,7,1,0,0,0,0,0,0,0,,0,4,4,73,18.25,0,0,,0,,,7,11.3,11.3,9.3,,158,
404,Brian St. Pierre,CAR,QB,31,1,1,13,28,173,1,2,0,0,,0,0,0,0,,0,0,,0,,,7,6.9,8.9,8.9,,59,
405,Brett Swain,GNB,WR,25,16,1,0,0,0,0,0,0,0,,0,9,6,72,12,0,0,,0,,,7,13.2,13.2,10.2,,159,
406,Josh Vaughan,CAR,RB,24,3,0,0,0,0,0,0,3,7,2.33,1,0,0,0,,0,0,,1,,,7,6.7,6.7,6.7,,120,
407,Kris Wilson,SDG,TE,29,14,7,0,0,0,0,0,0,0,,0,,6,73,12.17,0,1,,0,,,7,13.3,13.3,10.3,,64,
408,Jason Wright,ARI,RB,28,15,1,0,0,0,0,0,6,28,4.67,0,16,8,42,5.25,0,1,,0,,,7,15,15,11,,119,
409,Ramses Barden,NYG,WR,24,6,0,0,0,0,0,0,0,0,,0,7,5,64,12.8,0,0,,0,,,6,11.4,11.4,8.9,,161,
410,Tom Crabtree,GNB,TE,25,16,1,0,0,0,0,0,0,0,,0,7,4,61,15.25,0,0,,0,,,6,10.1,10.1,8.1,,70,
411,Tony Fiammetta,CAR,RB,24,14,9,0,0,0,0,0,7,22,3.14,0,10,5,34,6.8,0,0,,0,,,6,10.6,10.6,8.1,,121,
412,Mardy Gilyard,STL,WR,24,11,2,0,0,0,0,0,0,0,,0,16,6,63,10.5,0,1,1,0,,,6,10.3,11.3,7.3,,162,
413,Max Hall,ARI,QB,25,6,3,39,78,370,1,6,1,-5,-5,0,0,0,0,,0,5,2,0,,,6,2.3,13.3,8.3,,60,
414,Lavelle Hawkins,TEN,WR,24,6,0,0,0,0,0,0,0,0,,0,6,5,61,12.2,0,0,,0,,,6,11.1,11.1,8.6,,165,
415,Brian Hoyer,NWE,QB,25,5,0,7,15,122,1,1,10,-8,-0.8,0,0,0,0,,0,0,,0,,,6,6.1,7.1,7.1,,61,
416,Roberto Wallace,MIA,WR,24,12,0,0,0,0,0,0,0,0,,0,10,6,62,10.33,0,0,,0,,,6,12.2,12.2,9.2,,163,
417,Eric Weems*,ATL,WR,25,16,4,0,0,0,0,0,0,0,,0,6,6,61,10.17,0,0,,2,,,6,24.1,24.1,21.1,,164,
418,Terrence Austin,WAS,WR,22,5,0,0,0,0,0,0,0,0,,0,5,3,47,15.67,0,0,,0,,,5,7.7,7.7,6.2,,167,
419,Tim Castille,KAN,RB,26,10,4,0,0,0,0,0,5,3,0.6,0,12,10,43,4.3,0,0,,0,,,5,14.6,14.6,9.6,,123,
420,Jim Dray,ARI,TE,24,16,3,0,0,0,0,0,0,0,,0,9,3,47,15.67,0,0,,0,,,5,7.7,7.7,6.2,,71,
421,Ryan Grant,GNB,RB,28,1,1,0,0,0,0,0,8,45,5.63,0,0,0,0,,0,0,,0,,,5,4.5,4.5,4.5,,124,
422,David Johnson,PIT,TE,23,16,5,0,0,0,0,0,0,0,,0,6,4,46,11.5,0,0,,0,,,5,8.6,8.6,6.6,,72,
423,Greg Jones,JAX,RB,29,16,13,0,0,0,0,0,2,4,2,0,11,11,47,4.27,0,0,,0,,,5,16.1,16.1,10.6,,122,
424,Luke McCown,JAX,QB,29,1,0,11,19,120,0,0,1,4,4,0,0,0,0,,0,0,,0,,,5,5.2,5.2,5.2,,62,
425,Preston Parker,TAM,WR,23,9,0,0,0,0,0,0,1,7,7,0,9,4,42,10.5,0,0,,0,,,5,8.9,8.9,6.9,,166,
426,Richard Bartel,ARI,QB,27,1,0,16,28,150,0,1,0,0,,0,0,0,0,,0,0,,0,,,4,4,5,5,,63,
427,Brody Eldridge,IND,TE,23,14,8,0,0,0,0,0,0,0,,0,9,5,39,7.8,0,0,,0,,,4,8.9,8.9,6.4,,77,
428,Brandon James,IND,WR,23,3,0,0,0,0,0,0,0,0,,0,11,6,40,6.67,0,0,,0,,,4,10,10,7,,169,
429,Dwayne Jarrett,CAR,WR,24,3,0,0,0,0,0,0,0,0,,0,5,2,40,20,0,0,,0,,,4,6,6,5,,171,
430,Gartrell Johnson,ATL,RB,24,9,0,0,0,0,0,0,10,36,3.6,0,5,3,6,2,0,1,,0,,,4,7.2,7.2,5.7,,126,
431,Reggie Kelly,CIN,TE,33,16,14,0,0,0,0,0,0,0,,0,13,10,42,4.2,0,0,,0,,,4,14.2,14.2,9.2,,75,
432,Nick Miller,OAK,WR,23,9,0,0,0,0,0,0,0,0,,0,4,3,40,13.33,0,2,,0,,,4,7,7,5.5,,170,
433,Taylor Price,NWE,WR,23,1,0,0,0,0,0,0,0,0,,0,4,3,41,13.67,0,0,,0,,,4,7.1,7.1,5.6,,168,
434,Ryan Purvis,TAM,TE,24,10,2,0,0,0,0,0,0,0,,0,6,5,38,7.6,0,0,,0,,,4,8.8,8.8,6.3,,78,
435,Tony Richardson,NYJ,RB,39,16,10,0,0,0,0,0,5,13,2.6,0,5,5,31,6.2,0,0,,0,,,4,9.4,9.4,6.9,,125,
436,Mickey Shuler,MIA,TE,24,6,2,0,0,0,0,0,0,0,,0,5,2,44,22,0,0,,0,,,4,6.4,6.4,5.4,,73,
437,Stephen Spach,ARI,TE,28,15,11,0,0,0,0,0,0,0,,0,17,7,40,5.71,0,0,,0,,,4,11,11,7.5,,76,
438,Jerramy Stevens,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,5,3,43,14.33,0,0,,0,,,4,7.3,7.3,5.8,,74,
439,Albert Young,MIN,RB,25,3,0,0,0,0,0,0,13,29,2.23,0,2,2,11,5.5,0,0,,0,,,4,6,6,5,,127,
440,Lorenzo Booker,MIN,RB,26,4,0,0,0,0,0,0,0,0,,0,6,5,32,6.4,0,1,1,0,,,3,6.2,7.2,3.7,,128,
441,Nate Byham,SFO,TE,22,14,3,0,0,0,0,0,0,0,,0,7,5,27,5.4,0,0,,0,,,3,7.7,7.7,5.2,,82,
442,Rock Cartwright,OAK,RB,31,16,0,0,0,0,0,0,9,22,2.44,0,3,1,10,10,0,0,,0,,,3,4.2,4.2,3.7,,129,
443,Chase Coffman,CIN,TE,24,6,0,0,0,0,0,0,0,0,,0,5,3,30,10,0,0,,0,,,3,6,6,4.5,,81,
444,Mike Cox,KAN,RB,25,7,2,0,0,0,0,0,0,0,,0,4,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,132,
445,Jeff Dugan,MIN,TE,29,16,4,0,0,0,0,0,2,2,1,0,5,4,30,7.5,0,0,,0,,,3,7.2,7.2,5.2,,79,
446,Jonathan Dwyer,PIT,RB,21,1,0,0,0,0,0,0,9,28,3.11,0,0,0,0,,0,0,,0,,,3,2.8,2.8,2.8,,130,
447,Quinton Ganther,2TM,RB,26,11,1,0,0,0,0,0,9,18,2,0,3,2,9,4.5,0,0,,0,,,3,4.7,4.7,3.7,,131,
448,Richard Goodman,SDG,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,25,25,0,1,1,0,,,3,1.5,2.5,1,,175,
449,Quinn Johnson,GNB,RB,24,11,4,0,0,0,0,0,0,0,,0,4,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,135,
450,Mike Karney,STL,RB,29,12,5,0,0,0,0,0,6,12,2,0,5,5,14,2.8,0,0,,0,,,3,7.6,7.6,5.1,,133,
451,Shawn Nelson,BUF,TE,25,5,1,0,0,0,0,0,0,0,,0,4,3,25,8.33,0,1,1,0,,,3,3.5,4.5,2,,83,
452,Jake O'Connell,KAN,TE,25,15,2,0,0,0,0,0,0,0,,0,4,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,80,
453,Kevin Ogletree,DAL,WR,23,6,0,0,0,0,0,0,0,0,,0,6,3,34,11.33,0,0,,0,,,3,6.4,6.4,4.9,,172,
454,Patrick Turner,NYJ,WR,23,5,0,0,0,0,0,0,0,0,,0,2,2,26,13,0,0,,0,,,3,4.6,4.6,3.6,,174,
455,Lawrence Vickers,CLE,RB,27,16,4,0,0,0,0,0,5,11,2.2,0,9,4,15,3.75,0,0,,0,,,3,6.6,6.6,4.6,,134,
456,Derrick Williams,DET,WR,24,7,1,0,0,0,0,0,0,0,,0,5,3,30,10,0,0,,0,,,3,6,6,4.5,,173,
457,Brandon Banks,WAS,WR,23,13,0,0,0,0,0,0,2,6,3,0,5,2,10,5,0,2,,1,,,2,9.6,9.6,8.6,,180,
458,Hank Baskett,2TM,WR,28,8,0,0,0,0,0,0,0,0,,0,4,1,18,18,0,0,,0,,,2,2.8,2.8,2.3,,177,
459,Michael Bennett,OAK,RB,32,7,0,0,0,0,0,0,2,11,5.5,0,2,2,9,4.5,0,0,,0,,,2,4,4,3,,138,
460,Brock Bolen,JAX,RB,25,4,0,0,0,0,0,0,0,0,,0,3,1,15,15,0,0,,0,,,2,2.5,2.5,2,,142,
461,Michael Clayton,NYG,WR,28,6,0,0,0,0,0,0,0,0,,0,4,2,19,9.5,0,0,,0,,,2,3.9,3.9,2.9,,176,
462,Thomas Clayton,2TM,RB,26,3,0,0,0,0,0,0,7,17,2.43,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,140,
463,Quan Cosby,CIN,WR,28,16,0,0,0,0,0,0,0,0,,0,2,2,16,8,0,0,,0,,,2,3.6,3.6,2.6,,179,
464,Chase Daniel,NOR,QB,24,13,0,2,3,16,0,0,2,16,8,0,0,0,0,,0,1,,0,,,2,2.2,2.2,2.2,,64,
465,Caleb Hanie,CHI,QB,25,2,0,5,7,55,0,0,1,-1,-1,0,0,0,0,,0,0,,0,,,2,2.1,2.1,2.1,,65,
466,Kareem Huggins,TAM,RB,24,3,0,0,0,0,0,0,4,11,2.75,0,2,1,7,7,0,0,,0,,,2,2.8,2.8,2.3,,139,
467,Byron Leftwich,PIT,QB,30,1,0,5,7,42,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,68,
468,Reagan Maui'a,ARI,RB,26,15,4,0,0,0,0,0,0,0,,0,6,2,20,10,0,0,,0,,,2,4,4,3,,137,
469,Garrett Mills,PHI,TE,27,7,3,0,0,0,0,0,0,0,,0,3,2,19,9.5,0,0,,0,,,2,3.9,3.9,2.9,,85,
470,Moran Norris,SFO,RB,32,16,11,0,0,0,0,0,3,0,0,0,9,4,20,5,0,0,,0,,,2,6,6,4,,136,
471,Jerious Norwood,ATL,RB,27,2,0,0,0,0,0,0,2,8,4,0,3,1,9,9,0,0,,0,,,2,2.7,2.7,2.2,,141,
472,Fendi Onobun,STL,TE,24,3,0,0,0,0,0,0,0,0,,0,4,2,15,7.5,0,0,,0,,,2,3.5,3.5,2.5,,86,
473,Tyler Palko,KAN,QB,27,2,0,4,6,35,0,0,2,5,2.5,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,66,
474,Tony Pike,CAR,QB,24,1,0,6,12,47,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,67,
475,Zach Potter,JAX,TE,24,13,1,0,0,0,0,0,0,0,,0,7,3,24,8,0,0,,0,,,2,5.4,5.4,3.9,,84,
476,David Reed,BAL,WR,23,13,0,0,0,0,0,0,1,15,15,0,1,0,0,,0,0,,1,,,2,7.5,7.5,7.5,,181,
477,Matt Willis,DEN,WR,26,6,0,0,0,0,0,0,0,0,,0,2,1,17,17,0,0,,0,,,2,2.7,2.7,2.2,,178,
478,Sam Aiken,CLE,WR,30,3,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,0,,0,,,1,1.7,1.7,1.2,,188,
479,Kyle Boller,OAK,QB,29,5,0,2,4,25,0,1,7,18,2.57,0,0,0,0,,0,1,,0,,,1,0.8,1.8,1.8,,69,
480,Curtis Brinkley,SDG,RB,25,3,0,0,0,0,0,0,2,11,5.5,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,145,
481,David Carr,SFO,QB,31,1,0,5,13,67,0,1,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,1.7,1.7,,73,
482,Scott Chandler,2TM,TE,25,13,1,0,0,0,0,0,0,0,,0,3,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,90,
483,Desmond Clark,CHI,TE,33,5,0,0,0,0,0,0,0,0,,0,2,1,12,12,0,0,,0,,,1,2.2,2.2,1.7,,87,
484,Kevin Curtis,MIA,WR,32,2,0,0,0,0,0,0,1,6,6,0,2,1,6,6,0,0,,0,,,1,2.2,2.2,1.7,,183,
485,Armanti Edwards,CAR,WR,22,3,0,1,1,0,0,0,1,7,7,0,2,0,0,,0,1,,0,,,1,0.7,0.7,0.7,,189,
486,Yamon Figurs,2TM,WR,27,2,0,0,0,0,0,0,1,-4,-4,0,2,2,17,8.5,0,1,,0,,,1,3.3,3.3,2.3,,182,
487,Korey Hall,GNB,RB,27,12,6,0,0,0,0,0,0,0,,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,146,
488,Ben Hartsock,NYJ,TE,30,16,7,0,0,0,0,0,0,0,,0,3,1,7,7,0,0,,0,,,1,1.7,1.7,1.2,,91,
489,Madison Hedgecock,NYG,RB,29,4,3,0,0,0,0,0,0,0,,0,2,2,8,4,0,0,,0,,,1,2.8,2.8,1.8,,148,
490,Paul Hubbard,BUF,WR,25,1,1,0,0,0,0,0,0,0,,0,3,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,186,
491,Tory Humphrey,NOR,WR,27,6,2,0,0,0,0,0,0,0,,0,2,1,12,12,0,0,,0,,,1,2.2,2.2,1.7,,184,
492,Manuel Johnson,DAL,WR,24,2,0,0,0,0,0,0,0,0,,0,5,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,190,
493,Erik Lorig,TAM,TE,24,9,1,0,0,0,0,0,0,0,,0,2,1,10,10,0,0,,0,,,1,2,2,1.5,,88,
494,Kregg Lumpkin,TAM,RB,26,11,0,0,0,0,0,0,1,0,0,0,1,1,12,12,0,0,,0,,,1,2.2,2.2,1.7,,143,
495,Carlton Mitchell,CLE,WR,22,5,0,0,0,0,0,0,1,9,9,0,1,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,185,
496,Jordan Palmer,CIN,QB,26,1,0,3,3,18,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,71,
497,Cedric Peerman,CIN,RB,24,7,0,0,0,0,0,0,2,1,0.5,0,3,1,11,11,0,0,,0,,,1,2.2,2.2,1.7,,144,
498,Chad Pennington,MIA,QB,34,1,1,1,2,19,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,70,
499,Chris Pressley,2TM,RB,24,7,0,0,0,0,0,0,1,0,0,0,1,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,149,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
