Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
171,Itula Mili,SEA,TE,29,16,12,0,0,0,0,0,0,0,,0,64,43,508,11.81,2,1,,2,,,62,105.8,108.8,84.3,,13,
172,Josh Reed,BUF,WR,22,16,2,0,0,0,0,0,0,0,,0,59,37,509,13.76,2,1,1,2,,,62,97.9,101.9,79.4,,73,
173,Jabar Gaffney,HOU,WR,22,16,14,1,1,39,1,0,0,0,,0,81,41,483,11.78,1,1,1,1,1,,61,100.9,104.9,80.4,,74,
174,Drew Bennett,TEN,WR,24,16,7,0,0,0,0,0,0,0,,0,64,33,478,14.48,2,0,,2,,,60,92.8,95.8,76.3,,77,
175,David Boston,ARI,WR,24,8,8,0,0,0,0,0,2,29,14.5,0,75,32,512,16,1,0,,1,,,60,92.1,95.1,76.1,,75,
176,Deion Branch,NWE,WR,23,13,7,0,0,0,0,0,2,0,0,0,68,43,489,11.37,2,1,,2,,,60,103.9,106.9,82.4,,76,
177,Zack Crockett,OAK,RB,30,16,0,0,0,0,0,0,40,118,2.95,8,0,0,0,,0,0,,8,,,60,59.8,62.8,59.8,,51,
178,Chad Lewis*,PHI,TE,31,16,16,0,0,0,0,0,0,0,,0,67,42,398,9.48,3,2,2,3,2,,60,99.8,104.8,78.8,,14,
179,Tyrone Wheatley,OAK,RB,30,14,0,0,0,0,0,0,108,419,3.88,2,20,12,71,5.92,0,1,,2,,,60,73,76,67,,50,
180,Chris Redman,BAL,QB,25,6,6,97,182,1034,7,3,10,8,0.8,0,0,0,0,,0,5,2,0,,,59,60.2,68.2,63.2,,38,
181,Johnnie Morton,KAN,WR,31,14,14,0,0,0,0,0,10,124,12.4,0,64,29,397,13.69,1,0,,1,,,58,87.1,93.1,72.6,,78,
182,Trevor Gaylor,ATL,WR,25,13,2,0,0,0,0,0,0,0,,0,54,25,385,15.4,3,0,,3,,,57,81.5,84.5,69,,79,
183,Stephen Alexander,SDG,TE,27,14,14,0,0,0,0,0,0,0,,0,76,45,510,11.33,1,1,,1,,,56,102,105,79.5,,16,
184,Anthony Becht,NYJ,TE,25,16,15,0,0,0,0,0,0,0,,0,44,28,243,8.68,5,0,,5,1,,56,84.3,87.3,70.3,,15,
185,Larry Centers,BUF,RB,34,16,7,0,0,0,0,0,11,56,5.09,2,63,43,388,9.02,0,0,,2,,,56,99.4,102.4,77.9,,52,
186,Kelly Holcomb,CLE,QB,29,4,2,64,106,790,8,4,8,9,1.13,0,0,0,0,,0,1,1,0,,,56,54.5,62.5,58.5,,39,
187,Jamie Martin,STL,QB,32,5,2,124,195,1216,7,10,5,6,1.2,0,0,0,0,,0,2,2,0,,,55,53.2,68.2,63.2,,40,
188,Steve Beuerlein,DEN,QB,37,8,3,68,117,925,6,5,5,9,1.8,1,0,0,0,,0,4,1,1,,,54,55.9,64.9,60.9,,41,
189,Frank Sanders,ARI,WR,29,12,12,0,0,0,0,0,3,2,0.67,0,58,34,400,11.76,2,0,,2,1,,54,88.2,91.2,71.2,,80,
190,A.J. Feeley,PHI,QB,25,6,5,86,154,1011,6,5,12,6,0.5,0,0,0,0,,0,2,1,0,,,53,53,62,58,,42,
191,Doug Jolley,OAK,TE,23,16,3,0,0,0,0,0,0,0,,0,37,32,409,12.78,2,0,,2,,,53,84.9,87.9,68.9,,17,
192,Jake Reed,NOR,WR,35,14,2,0,0,0,0,0,0,0,,0,47,21,360,17.14,3,1,1,3,,,53,73,77,62.5,,81,
193,Aveion Cason,DET,RB,23,10,3,0,0,0,0,0,26,107,4.12,0,32,19,288,15.16,2,0,,2,,,52,70.5,76.5,61,,53,
194,Trent Dilfer,SEA,QB,30,6,6,94,168,1182,4,6,10,27,2.7,0,0,0,0,,0,2,1,0,,,52,52,62,58,,43,
195,T.J. Houshmandzadeh,CIN,WR,25,16,5,0,0,0,0,0,0,0,,0,69,41,492,12,1,3,1,1,,,52,94.2,98.2,73.7,,82,
196,Mikhael Ricks,DET,TE,28,14,12,0,0,0,0,0,0,0,,0,68,27,339,12.56,3,0,,3,,,52,78.9,81.9,65.4,,18,
197,Ike Hilliard,NYG,WR,26,7,7,0,0,0,0,0,1,7,7,0,47,27,386,14.3,2,0,,2,,,51,78.3,81.3,64.8,,83,
198,Ladell Betts,WAS,RB,23,11,0,0,0,0,0,0,65,307,4.72,1,17,12,154,12.83,0,2,,1,,,50,64.1,70.1,58.1,,55,
199,Cory Schlesinger,DET,RB,30,16,14,0,0,0,0,0,49,139,2.84,2,54,35,263,7.51,0,2,2,2,,,50,83.2,91.2,65.7,,54,
200,Brandon Stokley,BAL,WR,26,8,5,0,0,0,0,0,6,31,5.17,0,52,24,357,14.88,2,1,1,2,,,50,72.8,76.8,60.8,,84,
201,Chris Chandler,CHI,QB,37,9,7,103,161,1023,4,4,10,32,3.2,0,0,0,0,,0,3,3,0,,,49,46.1,56.1,50.1,,44,
202,Ron Dixon,NYG,WR,26,10,3,0,0,0,0,0,0,0,,0,36,22,377,17.14,2,1,1,2,,,49,69.7,73.7,58.7,,85,
203,Leon Johnson,CHI,RB,28,16,4,1,1,27,0,0,103,329,3.19,1,27,16,125,7.81,0,3,2,1,,,49,64.5,72.5,56.5,,56,
204,Kevin Lockett,2TM,WR,28,13,4,1,1,14,1,0,0,0,,0,42,16,205,12.81,4,1,1,4,,,48,63.1,67.1,55.1,,86,
205,Wesley Walls,CAR,TE,36,15,14,0,0,0,0,0,0,0,,0,36,19,241,12.68,4,0,,4,,,48,67.1,70.1,57.6,,19,
206,Robert Ferguson,GNB,WR,23,16,1,0,0,0,0,0,0,0,,0,52,22,293,13.32,3,0,,3,,,47,69.3,72.3,58.3,,87,
207,Jim Kleinsasser,MIN,RB,25,14,12,0,0,0,0,0,6,17,2.83,0,50,37,393,10.62,1,0,,1,,,47,84,87,65.5,,57,
208,Bob Christian,ATL,RB,34,15,10,0,0,0,0,0,31,119,3.84,3,24,13,174,13.38,0,1,1,3,,,46,58.3,65.3,51.8,,58,
209,Troy Hambrick,DAL,RB,26,16,0,0,0,0,0,0,79,317,4.01,1,24,21,99,4.71,0,2,1,1,,,46,66.6,70.6,56.1,,59,
210,Frank Wycheck,TEN,TE,31,15,15,1,2,13,0,0,0,0,,0,66,40,346,8.65,2,1,1,2,,,46,85.1,89.1,65.1,,20,
211,Tony Fisher,GNB,RB,23,15,1,0,0,0,0,0,70,283,4.04,2,22,18,70,3.89,0,2,1,2,,,45,63.3,67.3,54.3,,60,
212,Shawn Jefferson,ATL,WR,33,13,7,0,0,0,0,0,0,0,,0,49,27,394,14.59,1,0,,1,,,45,72.4,75.4,58.9,,88,
213,Ken Dilger,TAM,TE,31,16,15,0,0,0,0,0,0,0,,0,48,34,329,9.68,2,1,,2,,,44,78.9,81.9,61.9,,21,
214,William Henderson,GNB,RB,31,15,12,0,0,0,0,0,7,27,3.86,1,32,26,168,6.46,3,0,,4,,,44,69.5,72.5,56.5,,61,
215,Justin McCareins,TEN,WR,24,16,1,0,0,0,0,0,2,18,9,0,48,19,301,15.84,2,0,,2,,,44,62.9,65.9,53.4,,89,
216,Brad Hoover,CAR,RB,26,16,10,0,0,0,0,0,31,129,4.16,0,30,17,187,11,2,1,1,2,,,43,58.6,65.6,50.1,,62,
217,Kurt Warner,STL,QB,31,7,6,144,220,1431,3,11,8,33,4.13,0,0,0,0,,0,8,3,0,,,43,44.5,61.5,55.5,,45,
218,Ron Dugans,CIN,WR,25,16,5,0,0,0,0,0,0,0,,0,73,47,421,8.96,0,0,,0,,,42,89.1,92.1,65.6,,92,
219,Freddie Jones,ARI,TE,28,16,16,0,0,0,0,0,0,0,,0,81,44,358,8.14,1,0,,1,,,42,85.8,88.8,63.8,,23,
220,Jason McAddley,ARI,WR,23,9,8,0,0,0,0,0,0,0,,0,69,25,362,14.48,1,0,,1,,,42,67.2,70.2,54.7,,91,
221,Marcus Robinson,CHI,WR,27,16,2,0,0,0,0,0,0,0,,0,52,21,244,11.62,3,0,,3,,,42,63.4,66.4,52.9,,90,
222,John Simon,TEN,RB,24,12,0,0,0,0,0,0,9,18,2,1,17,16,167,10.44,3,1,1,4,,,42,56.5,60.5,48.5,,63,
223,Jerramy Stevens,SEA,TE,23,12,1,0,0,0,0,0,0,0,,0,42,26,252,9.69,3,1,,3,,,42,69.2,72.2,56.2,,22,
224,Reche Caldwell,SDG,WR,23,16,2,1,1,20,0,0,2,9,4.5,0,43,22,208,9.45,3,3,3,3,1,,40,58.5,64.5,47.5,,93,
225,Rob Konrad,MIA,RB,26,16,12,0,0,0,0,0,3,2,0.67,0,45,34,233,6.85,3,2,1,3,,,40,73.5,77.5,56.5,,64,
226,Byron Chamberlain,MIN,TE,31,13,9,0,0,0,0,0,0,0,,0,50,34,389,11.44,0,0,,0,,,39,72.9,75.9,55.9,,24,
227,J.J. Stokes,SFO,WR,30,13,8,0,0,0,0,0,0,0,,0,55,32,332,10.38,1,0,,1,,,39,71.2,74.2,55.2,,94,
228,MarTay Jenkins,ARI,WR,27,8,1,0,0,0,0,0,3,6,2,0,43,21,250,11.9,1,0,,2,,,38,58.6,61.6,48.1,,96,
229,Darnerien McCants,WAS,WR,26,9,1,0,0,0,0,0,1,9,9,0,41,21,256,12.19,2,1,1,2,,,38,57.5,61.5,47,,97,
230,Tony Richardson,KAN,RB,31,14,12,0,0,0,0,0,22,81,3.68,2,23,18,125,6.94,1,1,,3,,,38,56.6,59.6,47.6,,66,
231,Chester Taylor,BAL,RB,23,15,2,0,0,0,0,0,33,122,3.7,0,22,14,129,9.21,2,1,1,2,1,,38,51.1,58.1,44.1,,65,
232,Javon Walker,GNB,WR,24,15,2,0,0,0,0,0,1,11,11,0,50,23,319,13.87,1,1,1,1,,,38,60,64,48.5,,95,
233,Scotty Anderson,DET,WR,23,16,4,0,0,0,0,0,0,0,,0,56,25,322,12.88,1,1,,1,,,37,63.2,66.2,50.7,,98,
234,John Davis,CHI,TE,29,10,8,0,0,0,0,0,0,0,,0,33,20,193,9.65,3,0,,3,,,37,57.3,60.3,47.3,,25,
235,Rickey Dudley,TAM,TE,30,14,3,0,0,0,0,0,0,0,,0,26,16,192,12,3,0,,3,,,37,53.2,56.2,45.2,,26,
236,Kevin Kasper,3TM,WR,25,13,4,0,0,0,0,0,3,19,6.33,0,24,15,180,12,3,1,,3,,,37,52.9,55.9,45.4,,99,
237,Pete Mitchell,JAX,TE,31,16,11,0,0,0,0,0,0,0,,0,36,25,246,9.84,2,0,,2,,,37,61.6,64.6,49.1,,27,
238,Michael Wiley,DAL,RB,24,16,1,0,0,0,0,0,22,168,7.64,1,29,13,144,11.08,0,0,,1,,,37,50.2,56.2,43.7,,67,
239,Kelly Campbell,MIN,WR,22,6,2,0,0,0,0,0,1,11,11,0,32,13,176,13.54,3,1,,3,,,36,49.7,52.7,43.2,,100,
240,Mark Campbell,CLE,TE,27,16,16,0,0,0,0,0,0,0,,0,46,25,179,7.16,3,0,,3,,,36,60.9,63.9,48.4,,28,
241,Olandis Gary,DEN,RB,27,13,2,0,0,0,0,0,37,147,3.97,1,20,18,148,8.22,0,0,,1,,,36,53.5,59.5,44.5,,68,
242,Robert Edwards,MIA,RB,28,12,0,0,0,0,0,0,20,107,5.35,1,23,18,126,7,1,0,,2,,,35,53.3,59.3,44.3,,69,
243,Tony McGee,DAL,TE,31,16,16,0,0,0,0,0,0,0,,0,30,23,294,12.78,1,0,,1,,,35,58.4,61.4,46.9,,29,
244,Jay Riemersma,BUF,TE,29,16,15,0,0,0,0,0,0,0,,0,48,32,350,10.94,0,0,,0,,,35,67,70,51,,30,
245,Richie Anderson,NYJ,RB,31,16,14,0,1,0,0,0,5,27,5.4,0,56,45,257,5.71,1,0,,1,,,34,79.4,82.4,56.9,,70,
246,David Garrard,JAX,QB,24,4,1,23,46,231,1,2,25,139,5.56,2,0,0,0,,0,1,1,2,,,34,33.1,39.1,35.1,,47,
247,Michael Lewis*+,NOR,WR,31,16,0,0,0,0,0,0,1,15,15,0,19,8,200,25,0,6,4,3,,,34,39.5,46.5,35.5,,102,
248,Terance Mathis,PIT,WR,35,16,0,0,0,0,0,0,0,0,,0,40,23,218,9.48,2,0,,2,,,34,56.8,59.8,45.3,,101,
249,Danny Wuerffel,WAS,QB,28,7,4,58,92,719,3,6,10,76,7.6,0,0,0,0,,0,2,1,0,,,34,34.4,44.4,40.4,,46,
250,Terry Kirby,OAK,RB,32,6,0,0,1,0,0,0,16,51,3.19,0,22,17,115,6.76,1,2,2,3,,,33,47.6,52.6,39.1,,72,
251,Eric Parker,SDG,WR,23,9,2,0,0,0,0,0,0,0,,0,30,17,268,15.76,1,0,,1,,,33,49.8,52.8,41.3,,103,
252,Matt Schobel,CIN,TE,24,16,10,0,0,0,0,0,0,0,,0,36,27,212,7.85,2,0,,2,,,33,60.2,63.2,46.7,,31,
253,Mack Strong,SEA,RB,31,16,12,0,0,0,0,0,23,94,4.09,0,32,22,120,5.45,2,0,,2,,,33,55.4,58.4,44.4,,71,
254,Chris Doering,WAS,WR,29,15,3,0,1,0,0,0,0,0,,0,42,18,192,10.67,2,1,,2,1,,32,51.2,54.2,42.2,,104,
255,Robert Holcombe,TEN,RB,27,8,0,0,0,0,0,0,47,242,5.15,0,11,10,91,9.1,0,1,1,0,,,32,41.3,45.3,36.3,,73,
256,Eric Johnson,SFO,TE,26,12,10,0,0,0,0,0,0,0,,0,65,36,321,8.92,0,0,,0,,,32,68.1,71.1,50.1,,32,
257,Joel Makovicka,ARI,RB,27,12,1,0,0,0,0,0,5,54,10.8,0,19,15,81,5.4,3,0,,3,,,32,46.5,46.5,39,,74,
258,Quentin McCord,ATL,WR,24,9,0,0,0,0,0,0,0,0,,0,20,11,253,23,1,0,,1,,,31,42.3,45.3,36.8,,105,
259,David Terrell,CHI,WR,23,5,1,0,0,0,0,0,0,0,,0,10,9,127,14.11,3,0,,3,,,31,39.7,42.7,35.2,,106,
260,Brian Westbrook,PHI,RB,23,15,3,1,1,25,1,0,46,193,4.2,0,13,9,86,9.56,0,2,2,0,,,31,37.9,42.9,33.4,,75,
261,Brandon Bennett,CIN,RB,29,12,0,0,0,0,0,0,33,155,4.7,0,25,18,109,6.06,0,2,1,1,,,30,48.4,55.4,39.4,,76,
262,Willie Jackson,2TM,WR,31,12,2,0,0,0,0,0,0,0,,0,53,25,257,10.28,1,2,1,1,,,30,54.7,58.7,42.2,,108,
263,Patrick Johnson,JAX,WR,26,9,6,0,0,0,0,0,1,-9,-9,0,24,9,187,20.78,2,0,,2,,,30,38.8,41.8,34.3,,107,
264,Travis Minor,MIA,RB,23,16,0,0,0,0,0,0,44,180,4.09,2,0,0,0,,0,0,,2,,,30,30,33,30,,77,
265,Fred Beasley,SFO,RB,28,16,14,0,0,0,0,0,26,75,2.88,0,32,22,152,6.91,1,0,,1,,,29,50.7,53.7,39.7,,78,
266,Troy Edwards,STL,WR,25,14,0,0,0,0,0,0,3,21,7,0,24,18,157,8.72,2,1,1,2,,,29,45.8,49.8,36.8,,110,
267,Darnay Scott,DAL,WR,30,15,1,0,0,0,0,0,1,14,14,0,35,22,218,9.91,1,0,,1,,,29,51.2,54.2,40.2,,109,
268,Mike Cloud,KAN,RB,27,14,2,0,0,0,0,0,49,115,2.35,2,9,6,48,8,0,0,,2,,,28,34.3,37.3,31.3,,79,
269,JaJuan Dawson,HOU,WR,25,14,2,0,0,0,0,0,0,0,,0,39,21,286,13.62,0,1,,0,,,28,49.6,52.6,39.1,,111,
270,Marc Edwards,NWE,RB,28,16,10,0,0,0,0,0,31,96,3.1,0,32,23,196,8.52,0,1,,0,,,28,52.2,55.2,40.7,,80,
271,Nick Goings,CAR,RB,24,14,2,0,0,0,0,0,50,188,3.76,0,29,18,91,5.06,0,2,1,0,1,,28,45.9,49.9,36.9,,81,
272,Vinny Testaverde,NYJ,QB,39,5,4,54,83,499,3,3,2,23,11.5,0,0,0,0,,0,2,2,0,,1,28,26.3,34.3,29.3,,48,
273,Boo Williams,NOR,TE,23,16,3,0,0,0,0,0,0,0,,0,31,13,143,11,2,0,,2,1,,28,41.3,44.3,34.8,,33,
274,Najeh Davenport,GNB,RB,23,8,0,0,0,0,0,0,39,184,4.72,1,9,5,33,6.6,0,1,1,1,,,27,30.7,34.7,28.2,,83,
275,Rob Johnson,TAM,QB,29,6,2,57,88,536,1,2,14,73,5.21,0,0,0,0,,0,2,2,0,,,27,24.7,31.7,26.7,,49,
276,Fred McCrary,SDG,RB,30,16,16,0,0,0,0,0,2,1,0.5,0,31,22,96,4.36,3,1,1,3,,,27,47.7,48.7,36.7,,82,
277,Germane Crowell,DET,WR,26,10,5,0,0,0,0,0,0,0,,0,47,22,201,9.14,1,0,,1,,,26,48.1,51.1,37.1,,112,
278,Zeron Flemister,WAS,TE,26,15,7,0,0,0,0,0,0,0,,0,26,10,146,14.6,2,1,,2,,,26,36.6,39.6,31.6,,36,
279,Dave Moore,BUF,TE,33,14,5,0,0,0,0,0,0,0,,0,24,16,141,8.81,2,0,,2,,,26,42.1,45.1,34.1,,34,
280,Josh Norman,SDG,TE,22,11,1,0,0,0,0,0,0,0,,0,25,16,201,12.56,1,0,,1,,,26,42.1,45.1,34.1,,35,
281,Charles Stackhouse,NYG,RB,22,16,2,0,0,0,0,0,0,0,,0,18,13,88,6.77,3,1,,3,,,26,39.8,39.8,33.3,,84,
282,Jed Weaver,MIA,TE,26,16,4,0,0,0,0,0,0,0,,0,9,6,75,12.5,3,0,,3,,,26,31.5,31.5,28.5,,37,
283,Dwayne Carswell,DEN,TE,30,16,7,0,0,0,0,0,0,0,,0,29,21,189,9,1,0,,1,,,25,45.9,48.9,35.4,,38,
284,Terrell Fletcher,SDG,RB,29,10,0,0,0,0,0,0,26,128,4.92,1,17,10,62,6.2,0,0,,1,,,25,35,38,30,,85,
285,Donald Hayes,NWE,WR,27,12,1,0,0,0,0,0,0,0,,0,31,12,133,11.08,2,0,,2,,,25,37.3,40.3,31.3,,113,
286,Doug Johnson,ATL,QB,25,6,1,37,57,448,2,3,8,16,2,1,0,0,0,,0,3,,1,,,25,27.5,33.5,30.5,,50,
287,Jeff Thomason,PHI,TE,33,16,3,0,0,0,0,0,0,0,,0,12,10,128,12.8,2,0,,2,,,25,34.8,37.8,29.8,,39,
288,Dan Campbell,NYG,TE,26,16,16,0,0,0,0,0,0,0,,0,31,22,175,7.95,1,0,,1,,,24,45.5,48.5,34.5,,41,
289,Dustin Lyman,CHI,TE,26,12,3,0,0,0,0,0,0,0,,0,20,14,121,8.64,2,0,,2,,,24,38.1,41.1,31.1,,40,
290,Alan Ricard,BAL,RB,25,16,8,0,0,0,0,0,14,58,4.14,2,14,10,60,6,0,0,,3,,,24,39.8,39.8,34.8,,86,
291,Oronde Gadsden,MIA,WR,31,6,6,0,0,0,0,0,0,0,,0,29,16,228,14.25,0,0,,0,,,23,38.8,41.8,30.8,,115,
292,Maurice Morris,SEA,RB,23,11,0,0,0,0,0,0,32,153,4.78,0,3,3,25,8.33,0,1,1,1,,,23,24.8,28.8,23.3,,87,
293,Stanley Pritchett,CHI,TE,29,16,2,0,0,0,0,0,1,2,2,0,27,19,165,8.68,1,0,,1,,,23,41.7,44.7,32.2,,42,
294,Chris Walsh,MIN,WR,34,16,3,0,0,0,0,0,0,0,,0,19,14,172,12.29,1,0,,1,,,23,37.2,40.2,30.2,,114,
295,Nick Luchey,CIN,TE,25,16,3,0,0,0,0,0,12,59,4.92,2,8,7,46,6.57,0,0,,2,,,23,29.5,29.5,26,,43,
296,Cedrick Wilson,SFO,WR,24,16,0,0,0,0,0,0,0,0,,0,22,15,166,11.07,1,0,,1,,,23,37.6,40.6,30.1,,116,
297,Koy Detmer,PHI,QB,29,14,1,19,28,224,2,0,2,4,2,1,0,0,0,,0,1,,1,,,22,23.4,23.4,23.4,,51,
298,Lorenzo Neal*,CIN,RB,32,16,8,0,0,0,0,0,9,31,3.44,0,29,21,133,6.33,1,0,,1,,,22,43.4,46.4,32.9,,88,
299,Michael Westbrook,CIN,WR,30,9,4,0,0,0,0,0,1,1,1,0,26,8,94,11.75,2,0,,2,,,22,29.5,29.5,25.5,,117,
300,Isaac Byrd,CAR,WR,28,13,3,0,0,0,0,0,1,0,0,0,31,14,164,11.71,1,1,1,1,,,21,34.4,38.4,27.4,,118,
301,Daniel Graham,NWE,WR,24,12,6,0,0,0,0,0,0,0,,0,23,15,150,10,1,0,,1,,,21,36,39,28.5,,119,
302,Dan Kreider,PIT,RB,25,16,13,0,0,0,0,0,6,16,2.67,0,25,18,122,6.78,1,1,,1,1,,21,39.8,42.8,30.8,,90,
303,Aaron Stecker,TAM,RB,27,16,1,0,0,0,0,0,28,174,6.21,0,16,13,69,5.31,0,3,2,0,,,21,33.3,38.3,26.8,,89,
304,Roland Williams,OAK,TE,27,16,12,0,0,0,0,0,0,0,,0,40,27,213,7.89,0,1,,0,,,20,48.3,51.3,34.8,,44,
305,Derrick Alexander,MIN,WR,31,8,5,0,0,0,0,0,0,0,,0,39,14,134,9.57,1,0,,1,,,19,33.4,36.4,26.4,,120,
306,Rock Cartwright,WAS,RB,23,16,0,0,0,0,0,0,3,22,7.33,0,13,11,121,11,1,1,,1,,,19,31.3,34.3,25.8,,91,
307,Mike Green,TEN,RB,26,15,2,0,0,0,0,0,21,71,3.38,0,10,7,57,8.14,1,0,,1,,,19,25.8,25.8,22.3,,92,
308,Karl Williams,TAM,WR,31,16,2,0,0,0,0,0,3,-5,-1.67,0,11,7,77,11,1,0,,2,,,19,26.2,26.2,22.7,,121,
309,Steve Bush,ARI,TE,28,16,12,0,0,0,0,0,0,0,,0,27,19,121,6.37,1,0,,1,,,18,37.1,40.1,27.6,,45,
310,Reuben Droughns,DEN,RB,24,16,0,0,0,0,0,0,4,11,2.75,1,7,5,53,10.6,1,0,,2,,,18,23.4,23.4,20.9,,93,
311,Adrian Peterson,CHI,RB,23,9,0,0,0,0,0,0,19,101,5.32,1,4,3,18,6,0,0,,1,,,18,20.9,23.9,19.4,,95,
312,Ken-Yon Rambo,DAL,WR,24,16,0,0,0,0,0,0,0,0,,0,33,14,211,15.07,0,3,1,0,,,18,33.1,37.1,26.1,,122,
313,Lamont Warren,DET,RB,29,3,1,0,0,0,0,0,6,8,1.33,0,12,4,56,14,2,0,,2,,,18,22.4,22.4,20.4,,94,
314,Henry Burris,CHI,QB,27,6,1,18,51,207,3,5,15,104,6.93,0,0,0,0,,0,4,2,0,,,17,16.7,26.7,21.7,,52,
315,Cam Cleeland,NWE,TE,27,12,1,0,0,0,0,0,0,0,,0,21,16,112,7,1,0,,1,,,17,33.2,36.2,25.2,,47,
316,Tyrone Davis,GNB,TE,30,9,2,0,0,0,0,0,0,0,,0,11,9,107,11.89,1,0,,1,,,17,25.7,28.7,21.2,,48,
317,Steve Heiden,CLE,TE,26,16,6,0,0,0,0,0,0,0,,0,19,17,105,6.18,1,0,,1,,,17,33.5,36.5,25,,51,
318,Ron Johnson,BAL,WR,22,16,4,0,0,0,0,0,0,0,,0,26,10,114,11.4,1,0,,1,,,17,27.4,30.4,22.4,,123,
319,Terry Jones,BAL,,23,14,6,0,0,0,0,0,0,0,,0,21,11,106,9.64,1,0,,1,,,17,27.6,30.6,22.1,,49,
320,Erron Kinney,TEN,TE,25,15,7,0,0,0,0,0,0,0,,0,19,13,173,13.31,0,0,,0,,,17,30.3,33.3,23.8,,46,
321,Brandon Manumaleuna,STL,TE,22,16,10,0,0,0,0,0,0,0,,0,14,8,106,13.25,1,0,,1,,,17,24.6,27.6,20.6,,50,
322,Nate Poole,ARI,WR,25,5,1,0,0,0,0,0,0,0,,0,22,13,108,8.31,1,0,,1,,,17,29.8,32.8,23.3,,125,
323,Troy Walters,IND,WR,26,16,1,0,0,0,0,0,2,33,16.5,0,25,18,207,11.5,0,7,3,0,,,17,36,42,27,,124,
324,Reggie Kelly,ATL,TE,25,16,16,0,0,0,0,0,0,0,,0,20,14,162,11.57,0,0,,0,,,16,30.2,33.2,23.2,,52,
325,Kris Mangum,CAR,TE,29,16,8,0,0,0,0,0,0,0,,0,29,16,159,9.94,0,0,,0,,,16,31.9,34.9,23.9,,53,
326,Dedric Ward,MIA,WR,28,16,1,0,0,0,0,0,0,0,,0,39,19,172,9.05,0,1,,0,,,16,36.2,39.2,26.7,,126,
327,James Fenderson,NOR,RB,26,16,1,0,0,0,0,0,13,65,5,1,10,6,38,6.33,0,1,1,1,,,15,20.3,21.3,17.3,,96,
328,Larry Foster,DET,WR,26,13,0,0,0,0,0,0,0,0,,0,30,14,152,10.86,0,0,,0,,,15,29.2,32.2,22.2,,128,
329,Jacquez Green,2TM,WR,26,10,0,0,0,0,0,0,2,9,4.5,0,21,5,94,18.8,0,1,1,1,,,15,19.3,20.3,16.8,,127,
330,Patrick Hape,DEN,TE,28,16,0,0,0,0,0,0,0,0,,0,14,6,26,4.33,2,0,,2,,,15,20.6,20.6,17.6,,55,
331,Tim Rattay,SFO,QB,25,4,0,26,43,232,2,0,5,0,0,0,0,0,0,,0,2,,0,,,15,17.3,17.3,17.3,,53,
332,Jerald Sowell,NYJ,RB,28,16,0,0,0,0,0,0,1,0,0,0,13,9,85,9.44,1,0,,1,,,15,23.5,23.5,19,,97,
333,James Whalen,DAL,TE,25,16,6,0,0,0,0,0,0,0,,0,29,17,152,8.94,0,0,,0,,,15,32.2,35.2,23.7,,54,
334,David Givens,NWE,WR,22,12,0,0,0,0,0,0,0,0,,0,15,9,92,10.22,1,1,,1,,,14,24.2,24.2,19.7,,130,
335,Karl Hankton,CAR,WR,32,16,1,0,0,0,0,0,2,-4,-2,0,17,9,146,16.22,0,0,,0,,,14,23.2,26.2,18.7,,129,
336,Rondell Mealey,GNB,RB,25,3,1,0,0,0,0,0,11,36,3.27,1,9,7,45,6.43,0,0,,1,,,14,21.1,21.1,17.6,,98,
337,Scottie Montgomery,DEN,WR,24,15,0,0,0,0,0,0,4,27,6.75,0,6,4,51,12.75,1,0,,1,,,14,17.8,17.8,15.8,,131,
338,Chad Morton,NYJ,RB,25,16,0,0,0,0,0,0,4,8,2,0,5,3,19,6.33,0,1,1,2,,,14,15.7,16.7,14.2,,99,
339,Reggie Swinton,DAL,WR,27,14,0,0,0,0,0,0,1,23,23,0,10,7,63,9,0,1,,1,,,14,21.6,21.6,18.1,,132,
340,Mark Bruener,PIT,TE,30,12,12,0,0,0,0,0,0,0,,0,18,13,66,5.08,1,0,,1,,,13,25.6,25.6,19.1,,58,
341,Chris Fuamatu-Ma'afala,PIT,RB,25,8,0,0,0,0,0,0,23,115,5,0,3,2,12,6,0,0,,0,,,13,14.7,17.7,13.7,,100,
342,John Gilmore,CHI,TE,23,8,4,0,0,0,0,0,0,0,,0,14,10,130,13,0,0,,0,,,13,23,26,18,,56,
343,David Sloan,NOR,TE,30,16,14,0,0,0,0,0,0,0,,0,25,12,127,10.58,0,0,,0,,,13,24.7,27.7,18.7,,57,
344,Derrick Blaylock,KAN,RB,23,12,0,0,0,0,0,0,16,72,4.5,0,10,5,47,9.4,0,0,,0,,,12,16.9,16.9,14.4,,102,
345,Cris Carter,MIA,WR,37,5,1,0,0,0,0,0,0,0,,0,17,8,66,8.25,1,1,1,1,,,12,18.6,19.6,14.6,,136,
346,Danny Farmer,CIN,WR,25,8,1,0,0,0,0,0,0,0,,0,15,9,115,12.78,0,0,,0,,,12,20.5,23.5,16,,137,
347,Gus Frerotte,CIN,QB,31,4,3,44,85,437,1,5,4,22,5.5,0,0,0,0,,0,2,,0,,,12,13.7,21.7,18.7,,54,
