Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
166,Michael Turner,SDG,RB,24,13,0,0,0,0,0,0,80,502,6.28,2,3,3,47,15.67,0,0,,2,,,67,69.9,72.9,68.4,,51,
167,Seneca Wallace,SEA,QB,26,8,4,82,141,927,8,7,12,122,10.17,0,0,0,0,,0,5,3,0,,,67,61.3,77.3,68.3,,39,
168,Troy Brown,NWE,WR,35,16,9,0,0,0,0,0,2,18,9,0,75,43,384,8.93,4,0,,4,1,,66,109.2,112.2,87.7,,65,
169,Owen Daniels,HOU,TE,24,14,12,0,0,0,0,0,0,0,,0,51,34,352,10.35,5,0,,5,,,65,99.2,102.2,82.2,,14,
170,Maurice Morris,SEA,RB,27,16,8,0,0,0,0,0,161,604,3.75,0,20,11,46,4.18,0,1,1,0,,,65,74,78,68.5,,52,
171,Anthony Thomas,BUF,RB,29,16,2,0,0,0,0,0,107,378,3.53,2,24,22,139,6.32,0,1,1,2,,,64,83.7,90.7,72.7,,53,
172,Ernest Wilford,JAX,WR,27,16,12,0,0,0,0,0,0,0,,0,74,36,524,14.56,2,1,1,2,,,64,98.4,102.4,80.4,,66,
173,Brandon Jones,TEN,WR,24,16,10,0,0,0,0,0,1,3,3,0,53,27,384,14.22,4,0,,4,,,63,89.7,92.7,76.2,,68,
174,LaMont Jordan,OAK,RB,28,9,8,0,0,0,0,0,114,434,3.81,2,16,10,74,7.4,0,1,1,2,,,63,70.8,74.8,65.8,,54,
175,Samie Parker,KAN,WR,25,16,15,0,0,0,0,0,3,7,2.33,0,68,41,561,13.68,1,0,,1,,,63,103.8,106.8,83.3,,67,
176,Sammy Morris,MIA,RB,29,12,4,0,0,0,0,0,92,400,4.35,1,35,21,162,7.71,0,4,2,1,,,62,79.2,87.2,68.7,,55,
177,Eric Moulds,HOU,WR,33,16,16,0,0,0,0,0,1,6,6,0,78,57,557,9.77,1,1,,1,,,62,119.3,122.3,90.8,,69,
178,Marcus Robinson,MIN,WR,31,10,3,0,0,0,0,0,0,0,,0,58,29,381,13.14,4,2,,4,,,62,91.1,94.1,76.6,,70,
179,Dallas Clark,IND,TE,27,12,12,0,0,0,0,0,0,0,,0,57,30,367,12.23,4,0,,4,,,61,90.7,93.7,75.7,,15,
180,Doug Gabriel,2TM,WR,26,15,5,0,0,0,0,0,0,0,,0,54,30,428,14.27,3,1,1,3,,,61,88.8,92.8,73.8,,71,
181,Peerless Price,BUF,WR,30,16,15,0,0,0,0,0,5,18,3.6,0,78,49,402,8.2,3,1,1,3,,,60,107,111,82.5,,72,
182,Cedrick Wilson,PIT,WR,28,15,12,1,1,21,0,0,2,14,7,0,69,37,504,13.62,1,2,1,1,,,59,93.6,97.6,75.1,,73,
183,Bobby Wade,TEN,WR,25,16,2,0,0,0,0,0,0,0,,0,58,33,461,13.97,2,2,,2,,,58,91.1,94.1,74.6,,74,
184,Terrance Copper,NOR,WR,24,15,4,0,0,0,0,0,1,8,8,0,42,23,385,16.74,3,2,2,3,,,57,76.3,81.3,64.8,,75,
185,Hank Baskett,PHI,WR,24,16,5,0,1,0,0,1,0,0,,0,42,22,464,21.09,2,0,,2,,,56,78.4,82.4,68.4,,76,
186,Drew Carter,CAR,WR,25,14,2,0,0,0,0,0,2,18,9,0,51,28,357,12.75,3,0,,3,,,56,83.5,86.5,69.5,,77,
187,Bo Scaife,TEN,TE,25,14,12,0,0,0,0,0,1,13,13,1,56,29,370,12.76,2,1,1,3,,,56,83.3,87.3,68.8,,16,
188,Andrew Walter,OAK,QB,24,12,8,147,276,1677,3,13,14,30,2.14,0,0,0,0,,0,13,9,0,,,56,38.1,63.1,51.1,,40,
189,Dan Campbell,DET,TE,30,16,11,0,0,0,0,0,0,0,,0,32,21,308,14.67,4,0,,4,,,55,75.8,78.8,65.3,,17,
190,Chris Baker,NYJ,TE,27,16,14,0,0,0,0,0,0,0,,0,45,31,300,9.68,4,0,,4,,,54,85,88,69.5,,18,
191,Noah Herron,GNB,RB,24,16,0,0,0,0,0,0,37,150,4.05,1,35,29,211,7.28,2,2,2,3,,,54,79.1,87.1,64.6,,56,
192,Josh Reed,BUF,WR,26,13,1,0,0,0,0,0,4,13,3.25,0,48,34,410,12.06,2,0,,2,,,54,88.3,91.3,71.3,,78,
193,Amani Toomer,NYG,WR,32,8,8,0,0,0,0,0,1,0,0,0,43,32,360,11.25,3,0,,3,,,54,86,89,70,,79,
194,Aaron Brooks,OAK,QB,30,8,8,110,192,1105,3,8,22,124,5.64,0,0,0,0,,0,5,3,0,,,53,46.6,63.6,54.6,,41,
195,Najeh Davenport,PIT,RB,27,13,0,0,0,0,0,0,60,221,3.68,1,21,15,193,12.87,1,2,,2,,,53,68.4,74.4,60.9,,57,
196,Tony Scheffler,DEN,TE,23,13,5,0,0,0,0,0,1,3,3,0,37,18,286,15.89,4,0,,4,,,53,70.9,73.9,61.9,,20,
197,George Wrighster,JAX,TE,25,16,10,0,0,0,0,0,0,0,,0,63,39,353,9.05,3,0,,3,,,53,92.3,95.3,72.8,,19,
198,Demetrius Williams,BAL,WR,23,16,0,0,0,0,0,0,0,0,,0,45,22,396,18,2,0,,2,,,52,73.6,76.6,62.6,,80,
199,Justin Griffith,ATL,RB,26,16,11,0,0,0,0,0,19,106,5.58,1,28,23,168,7.3,3,3,,4,,,51,74.4,80.4,62.9,,58,
200,Roddy White,ATL,WR,25,16,5,0,0,0,0,0,0,0,,0,65,30,506,16.87,0,1,1,0,,,51,78.6,82.6,63.6,,81,
201,Ashley Lelie,ATL,WR,26,15,10,0,0,0,0,0,0,0,,0,68,28,430,15.36,1,0,,1,,,49,77,80,63,,82,
202,Jerramy Stevens,SEA,TE,27,11,6,0,0,0,0,0,0,0,,0,48,22,231,10.5,4,1,1,4,1,,49,69.1,73.1,58.1,,21,
203,Daunte Culpepper,MIA,QB,29,4,4,81,134,929,2,3,10,20,2,1,0,0,0,,0,3,,1,,,47,47.2,53.2,50.2,,42,
204,Greg Lewis,PHI,WR,26,16,3,0,0,0,0,0,0,0,,0,34,24,348,14.5,2,1,1,2,,,47,68.8,72.8,56.8,,83,
205,Mark Bradley,CHI,WR,24,10,0,0,0,0,0,0,0,0,,0,23,14,282,20.14,3,0,,3,,,46,60.2,63.2,53.2,,84,
206,Michael Clayton,TAM,WR,24,12,9,0,0,0,0,0,5,41,8.2,0,65,33,356,10.79,1,2,,1,,,46,78.7,81.7,62.2,,87,
207,Ike Hilliard,TAM,WR,30,16,0,0,0,0,0,0,0,0,,0,55,34,339,9.97,2,3,,2,,,46,79.9,82.9,62.9,,85,
208,Roscoe Parrish,BUF,WR,24,16,1,0,0,0,0,0,2,18,9,0,40,23,320,13.91,2,2,1,3,,,46,72.8,76.8,61.3,,86,
209,Troy Williamson,MIN,WR,23,14,11,0,0,0,0,0,0,0,,0,76,37,455,12.3,0,0,,0,,,46,82.5,85.5,64,,88,
210,Vernon Davis,SFO,TE,22,10,8,0,0,0,0,0,2,5,2.5,0,42,20,265,13.25,3,1,1,3,,,45,63,67,53,,22,
211,Keenan McCardell,SDG,WR,36,14,11,0,0,0,0,0,1,8,8,0,51,36,437,12.14,0,2,2,0,,,45,76.5,81.5,58.5,,89,
212,Jermaine Wiggins,MIN,TE,31,16,3,0,0,0,0,0,0,0,,0,67,46,386,8.39,1,1,,1,,,45,90.6,93.6,67.6,,23,
213,Mike Alstott,TAM,RB,33,16,15,0,0,0,0,0,60,171,2.85,3,38,21,85,4.05,0,1,1,3,,,44,62.6,66.6,52.1,,59,
214,Brandon Marshall,DEN,WR,22,15,1,0,0,0,0,0,2,12,6,0,37,20,309,15.45,2,1,,2,,,44,64.1,67.1,54.1,,90,
215,Billy McMullen,MIN,WR,26,16,0,0,0,0,0,0,0,0,,0,42,23,307,13.35,2,0,,3,,,43,71.7,74.7,60.2,,91,
216,Alex Smith,TAM,TE,24,14,7,0,0,0,0,0,0,0,,0,53,35,250,7.14,3,1,1,3,,,43,76,80,58.5,,24,
217,Rashied Davis,CHI,WR,27,16,2,0,0,0,0,0,0,0,,0,56,22,303,13.77,2,1,1,2,,,42,62.3,66.3,51.3,,92,
218,Ruvell Martin,GNB,WR,24,13,3,0,0,0,0,0,0,0,,0,43,21,358,17.05,1,0,,1,,,42,62.8,65.8,52.3,,93,
219,Tim Rattay,TAM,QB,29,4,2,61,101,748,4,2,4,3,0.75,0,0,0,0,,0,2,1,0,,,42,40.2,46.2,42.2,,43,
220,Courtney Anderson,OAK,TE,26,16,11,0,0,0,0,0,0,0,,0,43,25,285,11.4,2,1,,2,,,41,65.5,68.5,53,,26,
221,Charlie Batch,PIT,QB,32,8,1,31,53,492,5,0,13,15,1.15,0,0,0,0,,0,1,1,0,,,41,39.2,43.2,39.2,,44,
222,Eric Johnson,SFO,TE,30,13,9,0,0,0,0,0,0,0,,0,49,34,292,8.59,2,0,,2,,,41,75.2,78.2,58.2,,25,
223,Justin McCareins,NYJ,WR,28,16,7,0,0,0,0,0,0,0,,0,40,23,347,15.09,1,1,,1,,,41,63.7,66.7,52.2,,94,
224,Kenny Watson,CIN,RB,28,16,0,0,0,0,0,0,25,138,5.52,1,32,23,213,9.26,0,0,,1,,,41,64.1,70.1,52.6,,60,
225,Derek Anderson,CLE,QB,23,5,3,66,117,793,5,8,4,47,11.75,0,0,0,0,,0,2,1,0,,,40,38.4,50.4,46.4,,45,
226,Robert Royal,BUF,TE,27,16,15,0,0,0,0,0,1,-9,-9,0,39,23,233,10.13,3,0,,3,,,40,63.4,66.4,51.9,,27,
227,Kyle Boller,BAL,QB,25,5,0,33,55,485,5,2,22,34,1.55,0,0,0,0,,0,3,1,0,,,39,36.8,42.8,38.8,,46,
228,Malcom Floyd,SDG,WR,25,12,0,0,0,0,0,0,0,0,,0,32,15,210,14,3,0,,3,,,39,54,57,46.5,,95,
229,Artose Pinner,MIN,RB,28,12,1,0,0,0,0,0,43,190,4.42,3,4,2,15,7.5,0,1,1,3,,,39,38.5,42.5,37.5,,61,
230,Ben Utecht,IND,TE,25,15,15,0,0,0,0,0,0,0,,0,53,37,377,10.19,0,1,1,0,,,38,72.7,76.7,54.2,,28,
231,Tim Carter,NYG,WR,27,16,8,0,0,0,0,0,0,0,,0,48,22,253,11.5,2,1,1,3,,,37,63.3,67.3,52.3,,96,
232,Steve Heiden,CLE,TE,30,16,6,0,0,0,0,0,0,0,,0,46,36,249,6.92,2,0,,2,,,37,72.9,75.9,54.9,,29,
233,Brandon Lloyd,WAS,WR,25,15,12,0,0,0,0,0,0,0,,0,57,23,365,15.87,0,1,1,0,,,37,57.5,61.5,46,,98,
234,Mack Strong*,SEA,WR,35,16,10,0,0,0,0,0,33,149,4.52,1,44,29,159,5.48,0,2,2,1,,,37,61.8,69.8,47.3,,97,
235,Samkon Gado,2TM,RB,24,9,1,0,0,0,0,0,56,210,3.75,1,23,17,85,5,0,1,,1,,,36,52.5,55.5,44,,62,
236,Daniel Graham,NWE,TE,28,12,11,0,0,0,0,0,0,0,,0,34,21,235,11.19,2,1,1,2,,,36,54.5,58.5,44,,30,
237,Bobby Engram,SEA,WR,33,7,6,0,0,0,0,0,1,4,4,0,36,24,290,12.08,1,0,,1,,,35,59.4,62.4,47.4,,100,
238,Arlen Harris,DET,RB,26,10,3,0,0,0,0,0,49,158,3.22,1,25,18,132,7.33,0,0,,1,,,35,53,59,44,,64,
239,Chad Jackson,NWE,WR,21,12,1,0,0,0,0,0,4,22,5.5,0,19,13,152,11.69,3,0,,3,,,35,48.4,51.4,41.9,,99,
240,Ovie Mughelli,BAL,RB,26,16,8,0,0,0,0,0,12,50,4.17,0,24,21,182,8.67,2,1,1,2,,,35,54.2,58.2,43.7,,63,
241,Daniel Wilcox,BAL,TE,29,14,6,0,0,0,0,0,0,0,,0,27,20,166,8.3,3,2,2,3,,,35,50.6,55.6,40.6,,31,
242,Dante Hall,KAN,WR,28,15,0,0,0,0,0,0,3,11,3.67,0,40,26,204,7.85,2,2,1,3,,,34,63.5,67.5,50.5,,101,
243,Marcel Shipp,ARI,RB,28,15,0,0,0,0,0,0,17,41,2.41,4,11,6,60,10,0,0,,4,,,34,40.1,40.1,37.1,,65,
244,Stephen Davis,STL,RB,32,15,0,0,0,0,0,0,40,177,4.43,0,17,12,90,7.5,1,1,1,1,,,33,42.7,46.7,36.7,,67,
245,Tarvaris Jackson,MIN,QB,23,4,2,47,81,475,2,4,15,77,5.13,1,0,0,0,,0,4,1,1,,,33,30.7,38.7,34.7,,47,
246,ReShard Lee,OAK,RB,26,16,3,0,0,0,0,0,21,72,3.43,2,25,20,138,6.9,0,1,1,2,,,33,51,55,41,,66,
247,Matt Schobel,PHI,TE,28,16,4,0,0,0,0,0,0,0,,0,20,14,214,15.29,2,1,,2,,,33,47.4,50.4,40.4,,32,
248,Troy Walters,ARI,WR,30,15,3,0,0,0,0,0,0,0,,0,35,23,209,9.09,2,3,,2,,,33,55.9,58.9,44.4,,102,
249,Kris Wilson,KAN,TE,25,16,10,0,0,0,0,0,0,0,,0,24,15,132,8.8,3,0,,3,,,33,46.2,49.2,38.7,,33,
250,Bryan Fletcher,IND,TE,27,15,3,0,0,0,0,0,0,0,,0,25,18,202,11.22,2,0,,2,,,32,50.2,53.2,41.2,,34,
251,David Martin,GNB,TE,27,11,4,0,0,0,0,0,0,0,,0,36,21,198,9.43,2,0,,2,,,32,52.8,55.8,42.3,,35,
252,David Tyree,NYG,WR,26,16,1,0,0,0,0,0,0,0,,0,33,19,197,10.37,2,0,,2,,,32,50.7,53.7,41.2,,103,
253,Nate Burleson,SEA,WR,25,16,7,0,0,0,0,0,0,0,,0,37,18,192,10.67,2,2,1,3,,,31,53.2,57.2,44.2,,104,
254,Mike Karney,NOR,RB,25,15,7,0,0,0,0,0,11,33,3,1,20,15,96,6.4,2,0,,3,,,31,45.9,45.9,38.4,,68,
255,Reggie Kelly,CIN,TE,29,16,16,0,0,0,0,0,0,0,,0,33,21,254,12.1,1,0,,1,,,31,52.4,55.4,41.9,,36,
256,Mike Anderson,BAL,RB,33,16,0,0,0,0,0,0,39,183,4.69,1,14,9,54,6,0,0,,1,,,30,38.7,41.7,34.2,,70,
257,Bryan Gilmore,SFO,WR,28,16,3,0,0,0,0,0,7,94,13.43,0,31,8,150,18.75,1,1,1,1,,,30,36.4,40.4,32.4,,105,
258,Alvis Whitted,OAK,WR,32,14,13,0,0,0,0,0,1,4,4,0,63,27,299,11.07,0,1,1,0,,,30,55.3,59.3,41.8,,106,
259,LenDale White,TEN,RB,22,13,0,0,0,0,0,0,61,244,4,0,20,14,60,4.29,0,0,,0,,,30,44.4,47.4,37.4,,69,
260,Joe Klopfenstein,STL,TE,23,16,16,0,0,0,0,0,0,0,,0,34,20,226,11.3,1,0,,1,,,29,48.6,51.6,38.6,,38,
261,Musa Smith,BAL,RB,24,12,0,0,0,0,0,0,36,153,4.25,0,23,22,135,6.14,0,1,1,0,,,29,48.8,55.8,37.8,,71,
262,Randal Williams,OAK,TE,28,16,10,0,0,0,0,0,0,0,,0,57,28,293,10.46,0,2,2,0,,,29,53.3,58.3,39.3,,37,
263,Stephen Alexander,DEN,TE,31,16,14,0,0,0,0,0,0,0,,0,35,18,160,8.89,2,0,,2,,,28,46,49,37,,39,
264,Michael Bennett,KAN,RB,28,11,0,0,0,0,0,0,36,200,5.56,0,12,9,77,8.56,0,1,,0,,,28,36.7,39.7,32.2,,75,
265,Derek Hagan,MIA,WR,22,16,0,0,0,0,0,0,0,0,,0,37,21,221,10.52,1,0,,1,,,28,49.1,52.1,38.6,,107,
266,Maurice Hicks,SFO,RB,28,16,0,0,0,0,0,0,29,82,2.83,0,15,13,137,10.54,1,2,3,1,,,28,34.9,40.9,28.4,,74,
267,Lorenzo Neal*+,SDG,RB,36,16,11,0,0,0,0,0,29,140,4.83,1,26,17,83,4.88,0,2,,1,,,28,45.3,48.3,36.8,,72,
268,Michael Robinson,SFO,RB,23,16,0,0,1,0,0,0,38,116,3.05,2,12,9,47,5.22,0,0,,2,,,28,37.3,40.3,32.8,,73,
269,T.J. Duckett,WAS,RB,25,10,0,0,0,0,0,0,38,132,3.47,2,2,2,16,8,0,1,,2,,,27,28.8,31.8,27.8,,77,
270,Brandon Manumaleuna,SDG,TE,26,16,7,0,0,0,0,0,1,1,1,0,17,14,91,6.5,3,0,,3,,,27,41.2,41.2,34.2,,40,
271,Ben Troupe,TEN,TE,24,10,9,0,0,0,0,0,0,0,,0,29,13,150,11.54,2,0,,2,,,27,40,43,33.5,,41,
272,Chris Weinke,CAR,QB,34,3,3,56,96,625,2,4,4,16,4,0,0,0,0,,0,2,,0,,,27,26.6,33.6,30.6,,48,
273,Jason Wright,CLE,RB,24,13,3,0,0,0,0,0,62,189,3.05,0,11,6,82,13.67,0,1,1,0,,,27,31.1,35.1,28.1,,76,
274,A.J. Feeley,PHI,QB,29,2,0,26,38,342,3,0,1,3,3,0,0,0,0,,0,1,1,0,,,26,24,28,24,,49,
275,Brad Hoover,CAR,RB,30,16,12,0,0,0,0,0,22,73,3.32,1,29,20,122,6.1,0,2,2,1,,,26,41.5,46.5,31.5,,78,
276,Dennis Northcutt,CLE,WR,29,13,6,0,0,0,0,0,3,32,10.67,0,45,22,228,10.36,0,1,1,0,,,26,46,50,35,,108,
277,Adrian Peterson,CHI,RB,27,16,0,0,0,0,0,0,10,41,4.1,2,6,6,88,14.67,0,2,,2,,,25,30.9,30.9,27.9,,79,
278,Bubba Franks,GNB,TE,28,16,14,0,0,0,0,0,0,0,,0,53,25,232,9.28,0,2,1,0,,,23,46.2,50.2,33.7,,42,
279,Cleo Lemon,MIA,QB,27,4,1,38,68,412,2,1,3,7,2.33,0,0,0,0,,0,0,,0,,,23,23.2,27.2,24.2,,50,
280,Kris Mangum,CAR,TE,33,15,5,0,0,0,0,0,0,0,,0,33,21,170,8.1,1,0,,1,,,23,44,47,33.5,,43,
281,Zack Crockett,OAK,RB,34,16,9,0,0,0,0,0,39,163,4.18,0,17,10,53,5.3,0,2,2,0,,,22,27.6,32.6,22.6,,82,
282,Nick Goings,CAR,RB,28,11,0,0,0,0,0,0,11,52,4.73,0,15,10,107,10.7,1,0,,1,,,22,31.9,34.9,26.9,,81,
283,Mike Sellers,WAS,RB,31,16,6,0,0,0,0,0,12,51,4.25,0,21,18,105,5.83,1,1,1,1,,,22,37.6,41.6,28.6,,83,
284,Chris Taylor,HOU,RB,27,4,0,0,0,0,0,0,28,123,4.39,1,3,3,40,13.33,0,0,,1,,,22,25.3,28.3,23.8,,80,
285,David Thomas,NWE,TE,23,15,3,0,0,0,0,0,0,0,,0,16,11,159,14.45,1,0,,1,,,22,32.9,35.9,27.4,,44,
286,Heath Evans,NWE,RB,28,16,3,0,0,0,0,0,27,117,4.33,0,9,7,34,4.86,1,1,,1,,,21,28.1,31.1,24.6,,84,
287,Quinn Gray,JAX,QB,27,2,0,13,22,166,0,0,2,26,13,2,0,0,0,,0,0,,2,,,21,21.2,21.2,21.2,,51,
288,John Madsen,OAK,WR,23,15,1,0,0,0,0,0,0,0,,0,19,11,146,13.27,1,0,,1,,,21,31.6,34.6,26.1,,110,
289,Sage Rosenfels,HOU,QB,28,4,0,27,39,265,3,1,4,5,1.25,0,0,0,0,,0,0,,0,,,21,21.1,22.1,22.1,,52,
290,James Thrash,WAS,WR,31,16,0,0,0,0,0,0,0,0,,0,20,12,151,12.58,1,0,,1,,,21,33.1,36.1,27.1,,109,
291,Jabar Gaffney,NWE,WR,26,11,6,0,0,0,0,0,0,0,,0,20,11,142,12.91,1,0,,1,,,20,31.2,34.2,25.7,,111,
292,Shaun McDonald,STL,WR,25,16,0,0,0,0,0,0,0,0,,0,19,13,136,10.46,1,2,1,1,,,20,30.6,34.6,24.1,,112,
293,Chris Simms,TAM,QB,26,3,3,58,106,585,1,7,4,7,1.75,1,0,0,0,,0,0,,1,,,20,20.1,30.1,27.1,,53,
294,Aaron Stecker,NOR,RB,31,12,1,0,0,0,0,0,4,11,2.75,0,28,19,190,10,0,0,,0,,,20,39.1,42.1,29.6,,85,
295,David Kircus,DEN,WR,26,16,0,0,0,0,0,0,0,0,,0,27,9,187,20.78,0,0,,0,,,19,27.7,30.7,23.2,,113,
296,Marcedes Lewis,JAX,TE,22,15,3,0,0,0,0,0,0,0,,0,21,13,126,9.69,1,0,,1,,,19,31.6,34.6,25.1,,45,
297,Obafemi Ayanbadejo,ARI,RB,31,14,0,0,0,0,0,0,9,37,4.11,0,19,17,139,8.18,0,1,,0,,,18,34.6,37.6,26.1,,88,
298,Anthony Becht,TAM,TE,29,16,16,0,0,0,0,0,0,0,,0,26,18,115,6.39,1,1,,1,,,18,35.5,38.5,26.5,,48,
299,Mark Bruener,HOU,TE,34,15,4,0,0,0,0,0,0,0,,0,10,9,62,6.89,2,0,,2,,,18,27.2,27.2,22.7,,46,
300,Ciatrick Fason,MIN,RB,24,5,0,0,0,0,0,0,18,99,5.5,1,5,3,19,6.33,0,0,,1,,,18,20.8,20.8,19.3,,87,
301,Jason McKie,CHI,RB,26,15,12,0,0,0,0,0,8,18,2.25,0,38,25,162,6.48,0,0,,0,,,18,43,46,30.5,,86,
302,Justin Peelle,MIA,WR,27,15,10,0,0,0,0,0,0,0,,0,18,16,116,7.25,1,0,,1,,,18,33.6,36.6,25.6,,114,
303,Tony Stewart,CIN,TE,27,16,3,0,0,0,0,0,0,0,,0,18,14,120,8.57,1,0,,1,,,18,32,35,25,,47,
304,Kelley Washington,CIN,WR,27,5,1,0,0,0,0,0,0,0,,0,12,9,115,12.78,1,0,,1,,,18,26.5,29.5,22,,115,
305,Adam Bergen,ARI,TE,23,14,7,0,0,0,0,0,0,0,,0,24,15,111,7.4,1,2,2,1,,,17,28.1,33.1,20.6,,49,
306,Tony Fisher,STL,RB,27,8,0,0,0,0,0,0,6,9,1.5,0,18,14,159,11.36,0,0,,0,,,17,30.8,33.8,23.8,,90,
307,Verron Haynes,PIT,RB,27,7,0,0,0,0,0,0,15,78,5.2,0,22,18,95,5.28,0,1,1,0,,,17,33.3,34.3,24.3,,89,
308,Jamal Jones,NOR,WR,21,12,1,0,0,0,0,0,0,0,,0,10,6,108,18,1,0,,1,,,17,22.8,25.8,19.8,,116,
309,Corey Bradford,DET,WR,31,9,2,0,0,0,0,0,0,0,,0,25,14,164,11.71,0,1,,0,,,16,30.4,33.4,23.4,,117,
310,Chris Brown,TEN,RB,25,5,3,0,0,0,0,0,41,156,3.8,0,9,2,4,2,0,1,,0,,,16,18,21,17,,93,
311,Shawn Bryson,DET,RB,30,6,1,0,0,0,0,0,2,1,0.5,0,9,8,98,12.25,1,0,,1,,,16,23.9,23.9,19.9,,94,
312,Mark Campbell,NOR,TE,31,14,10,0,0,0,0,0,0,0,,0,29,18,164,9.11,0,0,,0,,,16,34.4,37.4,25.4,,50,
313,Kerry Collins,TEN,QB,34,4,3,42,90,549,1,6,0,0,,0,0,0,0,,0,0,,0,,1,16,16,25,22,,55,
314,John Gilmore,CHI,WR,27,16,3,0,0,0,0,0,0,0,,0,12,6,38,6.33,2,0,,2,,,16,21.8,21.8,18.8,,122,
315,Ahmard Hall,TEN,WR,27,14,7,0,0,0,0,0,7,21,3,0,21,15,138,9.2,0,1,1,0,,,16,28.9,32.9,21.4,,120,
316,Bethel Johnson,MIN,WR,27,11,2,0,0,0,0,0,4,8,2,0,19,9,156,17.33,0,1,5,0,,,16,15.4,23.4,10.9,,118,
317,Moran Norris,SFO,RB,28,14,7,0,0,0,0,0,2,8,4,0,7,5,36,7.2,2,0,,2,,,16,21.4,21.4,18.9,,91,
318,Alvin Pearman,JAX,RB,24,13,0,0,0,0,0,0,19,89,4.68,1,3,2,12,6,0,2,,1,,,16,18.1,18.1,17.1,,92,
319,Leonard Pope,ARI,TE,23,16,6,0,0,0,0,0,0,0,,0,23,16,161,10.06,0,0,,0,,,16,32.1,35.1,24.1,,51,
320,Brad Smith,NYJ,QB,23,16,3,0,0,0,0,0,18,103,5.72,0,15,9,61,6.78,0,1,,0,,,16,25.4,28.4,20.9,,54,
321,Kevin Walter,HOU,WR,25,16,2,0,0,0,0,0,1,3,3,0,21,17,160,9.41,0,1,,0,,,16,33.3,36.3,24.8,,119,
322,Mike Williams,DET,WR,22,8,2,0,0,0,0,0,0,0,,0,18,8,99,12.38,1,0,,1,,,16,23.9,23.9,19.9,,121,
323,Michael Gaines,CAR,TE,26,16,9,0,0,0,0,0,0,0,,0,29,15,146,9.73,0,0,,0,,,15,29.6,32.6,22.1,,54,
324,Az-Zahir Hakim,DET,WR,29,6,0,0,0,0,0,0,1,1,1,0,27,17,147,8.65,0,0,,0,,,15,31.8,34.8,23.3,,123,
325,Jeremi Johnson,CIN,RB,26,16,11,0,0,0,0,0,15,56,3.73,1,9,6,37,6.17,0,0,,1,,,15,21.3,21.3,18.3,,96,
326,Donald Lee,GNB,TE,26,15,2,0,0,0,0,0,0,0,,0,21,10,150,15,0,0,,0,,,15,25,28,20,,52,
327,Billy Miller,NOR,TE,29,10,3,0,0,0,0,0,0,0,,0,22,14,129,9.21,0,1,1,0,1,,15,26.9,30.9,19.9,,53,
328,Brandon Stokley,IND,WR,30,4,1,0,0,0,0,0,0,0,,0,11,8,85,10.63,1,0,,1,,,15,22.5,22.5,18.5,,124,
329,Thomas Tapeh,PHI,RB,26,16,8,0,0,0,0,0,5,9,1.8,0,21,16,85,5.31,1,0,,1,,,15,31.4,31.4,23.4,,95,
330,Tim Dwight,NYJ,WR,31,9,2,0,0,0,0,0,2,28,14,0,19,16,112,7,0,1,,0,,,14,30,33,22,,126,
331,Aaron Moorehead,IND,WR,26,12,0,0,0,0,0,0,0,0,,0,16,8,82,10.25,1,0,,1,,,14,22.2,22.2,18.2,,125,
332,Jason Avant,PHI,WR,23,8,3,0,0,0,0,0,0,0,,0,14,7,68,9.71,1,1,1,1,,,13,17.8,18.8,14.3,,128,
333,Jameel Cook,HOU,RB,27,11,6,0,0,0,0,0,3,18,6,0,26,18,107,5.94,0,2,2,0,,,13,26.5,31.5,17.5,,98,
334,Anthony Fasano,DAL,WR,22,16,5,0,0,0,0,0,0,0,,0,24,14,126,9,0,0,,0,,,13,26.6,29.6,19.6,,129,
335,Carlyle Holiday,2TM,WR,25,8,2,0,1,0,0,0,0,0,,0,18,9,126,14,0,0,,0,,,13,21.6,24.6,17.1,,130,
336,Kyle Johnson,DEN,RB,28,14,7,0,0,0,0,0,5,30,6,0,11,7,37,5.29,1,0,,1,,,13,19.7,19.7,16.2,,97,
337,Jeb Putzier,HOU,TE,27,14,5,0,0,0,0,0,0,0,,0,22,13,125,9.62,0,0,,0,,,13,25.5,28.5,19,,56,
338,Maurice Stovall,TAM,WR,21,9,2,0,0,0,0,0,2,29,14.5,0,13,7,102,14.57,0,0,,0,,,13,20.1,23.1,16.6,,127,
339,Jerame Tuman,PIT,TE,30,15,4,0,0,0,0,0,0,0,,0,7,7,73,10.43,1,0,,1,,,13,20.3,20.3,16.8,,55,
340,Aveion Cason,DET,RB,27,6,2,0,0,0,0,0,24,94,3.92,0,10,5,26,5.2,0,0,,0,,,12,17,17,14.5,,101,
341,Ernie Conwell,NOR,TE,34,7,5,0,0,0,0,0,0,0,,0,13,8,57,7.13,1,0,,1,,,12,19.7,19.7,15.7,,57,
342,Vonta Leach,2TM,RB,25,12,5,0,0,0,0,0,0,0,,0,7,6,61,10.17,1,0,,1,,,12,18.1,18.1,15.1,,100,
343,Tony Richardson,MIN,RB,35,9,7,0,0,0,0,0,5,12,2.4,0,14,13,111,8.54,0,0,,0,,,12,25.3,28.3,18.8,,99,
